step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
7.8100000000000005,-0.017560888,0.0004345558,0.8094988334417925,0.0005368208005438222,-0.02858758,0.6305814725986215,-0.045335267478385705,-0.011969437,0.8252733325648852,-0.014503603132524462,-0.010624183,0.8476615397873617,-0.012533520565915822,-0.028153276,0.49989864294056563,-0.05631796858928388,1.7962612,0.011145822,0.7225827642666452,-0.02563070779311321
7.91,-0.016999511,-0.0010000027,1.122022933775649,-0.0008912498086690678,-0.028146923,0.49989864294056563,-0.0563052590476723,-0.011956758,0.7467177312557679,-0.01601241990830762,-0.008900908,0.49928566185550627,-0.017827285063373655,-0.028933214,0.6305814725986215,-0.04588338744631323,1.7964255,0.0110121295,0.6997012884852221,-0.02738392025486717
8.01,-0.017560888,0.0004345558,0.8094988334417925,0.0005368208005438222,-0.02858758,0.6305814725986215,-0.045335267478385705,-0.011969437,0.8252733325648852,-0.014503603132524462,-0.010624183,0.8476615397873617,-0.012533520565915822,-0.028153276,0.49989864294056563,-0.05631796858928388,1.7962612,0.011145822,0.7225827642666452,-0.02563070779311321
8.11,-0.017560888,0.0004345558,0.8094988334417925,0.0005368208005438222,-0.02858758,0.6305814725986215,-0.045335267478385705,-0.011969437,0.8252733325648852,-0.014503603132524462,-0.010624183,0.8476615397873617,-0.012533520565915822,-0.028153276,0.49989864294056563,-0.05631796858928388,1.7962612,0.011145822,0.7225827642666452,-0.02563070779311321
8.21,-0.017560888,0.0004345558,0.8094988334417925,0.0005368208005438222,-0.02858758,0.6305814725986215,-0.045335267478385705,-0.011969437,0.8252733325648852,-0.014503603132524462,-0.010624183,0.8476615397873617,-0.012533520565915822,-0.028153276,0.49989864294056563,-0.05631796858928388,1.7962612,0.011145822,0.7225827642666452,-0.02563070779311321
8.31,-0.017560888,-0.028153276,0.49989864294056563,-0.05631796858928388,-0.010624183,0.8476615397873617,-0.012533520565915822,-0.02858758,0.6305814725986215,-0.045335267478385705,0.0004345558,0.8094988334417925,0.0005368208005438222,-0.011969437,0.8252733325648852,-0.014503603132524462,1.7962612,0.011145822,0.7225827642666454,-0.02563070779311321
8.41,-0.017560888,-0.028153276,0.49989864294056563,-0.05631796858928388,-0.010624183,0.8476615397873617,-0.012533520565915822,-0.02858758,0.6305814725986215,-0.045335267478385705,0.0004345558,0.8094988334417925,0.0005368208005438222,-0.011969437,0.8252733325648852,-0.014503603132524462,1.7962612,0.011145822,0.7225827642666454,-0.02563070779311321
8.51,-0.017560888,0.0004345558,0.8094988334417925,0.0005368208005438222,-0.02858758,0.6305814725986215,-0.045335267478385705,-0.011969437,0.8252733325648852,-0.014503603132524462,-0.010624183,0.8476615397873617,-0.012533520565915822,-0.028153276,0.49989864294056563,-0.05631796858928388,1.7962612,0.011145822,0.7225827642666452,-0.02563070779311321
8.61,-0.017560888,-0.028153276,0.49989864294056563,-0.05631796858928388,-0.010624183,0.8476615397873617,-0.012533520565915822,-0.02858758,0.6305814725986215,-0.045335267478385705,0.0004345558,0.8094988334417925,0.0005368208005438222,-0.011969437,0.8252733325648852,-0.014503603132524462,1.7962612,0.011145822,0.7225827642666454,-0.02563070779311321
8.71,-0.016999511,-0.0010000027,1.122022933775649,-0.0008912498086690678,-0.028146923,0.49989864294056563,-0.0563052590476723,-0.011956758,0.7467177312557679,-0.01601241990830762,-0.008900908,0.49928566185550627,-0.017827285063373655,-0.028933214,0.6305814725986215,-0.04588338744631323,1.7964255,0.0110121295,0.6997012884852221,-0.02738392025486717
8.81,-0.016999511,-0.0010000027,1.122022933775649,-0.0008912498086690678,-0.028146923,0.49989864294056563,-0.0563052590476723,-0.011956758,0.7467177312557679,-0.01601241990830762,-0.008900908,0.49928566185550627,-0.017827285063373655,-0.028933214,0.6305814725986215,-0.04588338744631323,1.7964255,0.0110121295,0.6997012884852221,-0.02738392025486717
8.91,-0.016999511,-0.0010000027,1.122022933775649,-0.0008912498086690678,-0.028146923,0.49989864294056563,-0.0563052590476723,-0.011956758,0.7467177312557679,-0.01601241990830762,-0.008900908,0.49928566185550627,-0.017827285063373655,-0.028933214,0.6305814725986215,-0.04588338744631323,1.7964255,0.0110121295,0.6997012884852221,-0.02738392025486717
9.01,-0.016999511,-0.0010000027,1.122022933775649,-0.0008912498086690678,-0.028146923,0.49989864294056563,-0.0563052590476723,-0.011956758,0.7467177312557679,-0.01601241990830762,-0.008900908,0.49928566185550627,-0.017827285063373655,-0.028933214,0.6305814725986215,-0.04588338744631323,1.7964255,0.0110121295,0.6997012884852221,-0.02738392025486717
9.11,-0.016999511,-0.0010000027,1.122022933775649,-0.0008912498086690678,-0.028146923,0.49989864294056563,-0.0563052590476723,-0.011956758,0.7467177312557679,-0.01601241990830762,-0.008900908,0.49928566185550627,-0.017827285063373655,-0.028933214,0.6305814725986215,-0.04588338744631323,1.7964255,0.0110121295,0.6997012884852221,-0.02738392025486717
9.21,-0.016999511,-0.0010000027,1.122022933775649,-0.0008912498086690678,-0.028146923,0.49989864294056563,-0.0563052590476723,-0.011956758,0.7467177312557679,-0.01601241990830762,-0.008900908,0.49928566185550627,-0.017827285063373655,-0.028933214,0.6305814725986215,-0.04588338744631323,1.7964255,0.0110121295,0.6997012884852221,-0.02738392025486717
9.31,-0.017560888,0.0004345558,0.8094988334417925,0.0005368208005438222,-0.02858758,0.6305814725986215,-0.045335267478385705,-0.011969437,0.8252733325648852,-0.014503603132524462,-0.010624183,0.8476615397873617,-0.012533520565915822,-0.028153276,0.49989864294056563,-0.05631796858928388,1.7962612,0.011145822,0.7225827642666452,-0.02563070779311321
9.41,-0.016999511,-0.0010000027,1.122022933775649,-0.0008912498086690678,-0.028146923,0.49989864294056563,-0.0563052590476723,-0.011956758,0.7467177312557679,-0.01601241990830762,-0.008900908,0.49928566185550627,-0.017827285063373655,-0.028933214,0.6305814725986215,-0.04588338744631323,1.7964255,0.0110121295,0.6997012884852221,-0.02738392025486717
9.51,-0.016999511,-0.0010000027,1.122022933775649,-0.0008912498086690678,-0.028146923,0.49989864294056563,-0.0563052590476723,-0.011956758,0.7467177312557679,-0.01601241990830762,-0.008900908,0.49928566185550627,-0.017827285063373655,-0.028933214,0.6305814725986215,-0.04588338744631323,1.7964255,0.0110121295,0.6997012884852221,-0.02738392025486717
9.61,-0.016999511,-0.0010000027,1.122022933775649,-0.0008912498086690678,-0.028146923,0.49989864294056563,-0.0563052590476723,-0.011956758,0.7467177312557679,-0.01601241990830762,-0.008900908,0.49928566185550627,-0.017827285063373655,-0.028933214,0.6305814725986215,-0.04588338744631323,1.7964255,0.0110121295,0.6997012884852221,-0.02738392025486717
9.71,-0.016999511,-0.0010000027,1.122022933775649,-0.0008912498086690678,-0.028146923,0.49989864294056563,-0.0563052590476723,-0.011956758,0.7467177312557679,-0.01601241990830762,-0.008900908,0.49928566185550627,-0.017827285063373655,-0.028933214,0.6305814725986215,-0.04588338744631323,1.7964255,0.0110121295,0.6997012884852221,-0.02738392025486717
9.81,-0.017810473,-0.0236611,0.8149273321512462,-0.029034612585435906,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.027749402,0.6305814725986215,-0.04400605418072289,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.012859716,0.49994692933560325,-0.025722162344749007,1.7983646,0.010005615,0.720523221462925,-0.022313756213061947
9.91,-0.017560888,-0.028153276,0.49989864294056563,-0.05631796858928388,-0.010624183,0.8476615397873617,-0.012533520565915822,-0.02858758,0.6305814725986215,-0.045335267478385705,0.0004345558,0.8094988334417925,0.0005368208005438222,-0.011969437,0.8252733325648852,-0.014503603132524462,1.7962612,0.011145822,0.7225827642666454,-0.02563070779311321
10.01,-0.016999511,-0.0010000027,1.122022933775649,-0.0008912498086690678,-0.028146923,0.49989864294056563,-0.0563052590476723,-0.011956758,0.7467177312557679,-0.01601241990830762,-0.008900908,0.49928566185550627,-0.017827285063373655,-0.028933214,0.6305814725986215,-0.04588338744631323,1.7964255,0.0110121295,0.6997012884852221,-0.02738392025486717
10.11,-0.016999511,-0.0010000027,1.122022933775649,-0.0008912498086690678,-0.028146923,0.49989864294056563,-0.0563052590476723,-0.011956758,0.7467177312557679,-0.01601241990830762,-0.008900908,0.49928566185550627,-0.017827285063373655,-0.028933214,0.6305814725986215,-0.04588338744631323,1.7964255,0.0110121295,0.6997012884852221,-0.02738392025486717
10.21,-0.016999511,-0.0010000027,1.122022933775649,-0.0008912498086690678,-0.028146923,0.49989864294056563,-0.0563052590476723,-0.011956758,0.7467177312557679,-0.01601241990830762,-0.008900908,0.49928566185550627,-0.017827285063373655,-0.028933214,0.6305814725986215,-0.04588338744631323,1.7964255,0.0110121295,0.6997012884852221,-0.02738392025486717
10.31,-0.016999511,-0.0010000027,1.122022933775649,-0.0008912498086690678,-0.028146923,0.49989864294056563,-0.0563052590476723,-0.011956758,0.7467177312557679,-0.01601241990830762,-0.008900908,0.49928566185550627,-0.017827285063373655,-0.028933214,0.6305814725986215,-0.04588338744631323,1.7964255,0.0110121295,0.6997012884852221,-0.02738392025486717
10.41,-0.016999511,-0.0010000027,1.122022933775649,-0.0008912498086690678,-0.028146923,0.49989864294056563,-0.0563052590476723,-0.011956758,0.7467177312557679,-0.01601241990830762,-0.008900908,0.49928566185550627,-0.017827285063373655,-0.028933214,0.6305814725986215,-0.04588338744631323,1.7964255,0.0110121295,0.6997012884852221,-0.02738392025486717
10.51,-0.016999511,-0.028146923,0.49989864294056563,-0.0563052590476723,-0.011956758,0.7467177312557679,-0.01601241990830762,-0.0010000027,1.122022933775649,-0.0008912498086690678,-0.028933214,0.6305814725986215,-0.04588338744631323,-0.008900908,0.49928566185550627,-0.017827285063373655,1.7964252,0.011012129,0.6997012884852221,-0.02738392025486718
10.61,-0.016999511,-0.028146923,0.49989864294056563,-0.0563052590476723,-0.011956758,0.7467177312557679,-0.01601241990830762,-0.0010000027,1.122022933775649,-0.0008912498086690678,-0.028933214,0.6305814725986215,-0.04588338744631323,-0.008900908,0.49928566185550627,-0.017827285063373655,1.7964252,0.011012129,0.6997012884852221,-0.02738392025486718
10.71,-0.016999511,-0.028146923,0.49989864294056563,-0.0563052590476723,-0.011956758,0.7467177312557679,-0.01601241990830762,-0.0010000027,1.122022933775649,-0.0008912498086690678,-0.028933214,0.6305814725986215,-0.04588338744631323,-0.008900908,0.49928566185550627,-0.017827285063373655,1.7964252,0.011012129,0.6997012884852221,-0.02738392025486718
10.81,-0.016999511,-0.028146923,0.49989864294056563,-0.0563052590476723,-0.011956758,0.7467177312557679,-0.01601241990830762,-0.0010000027,1.122022933775649,-0.0008912498086690678,-0.028933214,0.6305814725986215,-0.04588338744631323,-0.008900908,0.49928566185550627,-0.017827285063373655,1.7964252,0.011012129,0.6997012884852221,-0.02738392025486718
10.91,-0.016999511,-0.011956758,0.7467177312557679,-0.01601241990830762,-0.028933214,0.6305814725986215,-0.04588338744631323,-0.0010000027,1.122022933775649,-0.0008912498086690678,-0.028146923,0.49989864294056563,-0.0563052590476723,-0.008900908,0.49928566185550627,-0.017827285063373655,1.7964252,0.0110121295,0.6997012884852221,-0.02738392025486718
11.01,-0.016999511,-0.011956758,0.7467177312557679,-0.01601241990830762,-0.028933214,0.6305814725986215,-0.04588338744631323,-0.0010000027,1.122022933775649,-0.0008912498086690678,-0.028146923,0.49989864294056563,-0.0563052590476723,-0.008900908,0.49928566185550627,-0.017827285063373655,1.7964252,0.0110121295,0.6997012884852221,-0.02738392025486718
11.11,-0.016999511,-0.028146923,0.49989864294056563,-0.0563052590476723,-0.011956758,0.7467177312557679,-0.01601241990830762,-0.0010000027,1.122022933775649,-0.0008912498086690678,-0.028933214,0.6305814725986215,-0.04588338744631323,-0.008900908,0.49928566185550627,-0.017827285063373655,1.7964252,0.011012129,0.6997012884852221,-0.02738392025486718
11.21,-0.016999511,-0.028146923,0.49989864294056563,-0.0563052590476723,-0.011956758,0.7467177312557679,-0.01601241990830762,-0.0010000027,1.122022933775649,-0.0008912498086690678,-0.028933214,0.6305814725986215,-0.04588338744631323,-0.008900908,0.49928566185550627,-0.017827285063373655,1.7964252,0.011012129,0.6997012884852221,-0.02738392025486718
11.31,-0.016999511,-0.028146923,0.49989864294056563,-0.0563052590476723,-0.011956758,0.7467177312557679,-0.01601241990830762,-0.0010000027,1.122022933775649,-0.0008912498086690678,-0.028933214,0.6305814725986215,-0.04588338744631323,-0.008900908,0.49928566185550627,-0.017827285063373655,1.7964252,0.011012129,0.6997012884852221,-0.02738392025486718
11.41,-0.017810473,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.027749402,0.6305814725986215,-0.04400605418072289,-0.012859716,0.49994692933560325,-0.025722162344749007,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.0236611,0.8149273321512462,-0.029034612585435906,1.7983646,0.010005615,0.720523221462925,-0.02231375621306195
11.51,-0.016999511,-0.011956758,0.7467177312557679,-0.01601241990830762,-0.028933214,0.6305814725986215,-0.04588338744631323,-0.0010000027,1.122022933775649,-0.0008912498086690678,-0.028146923,0.49989864294056563,-0.0563052590476723,-0.008900908,0.49928566185550627,-0.017827285063373655,1.7964252,0.0110121295,0.6997012884852221,-0.02738392025486718
11.61,-0.016999511,-0.011956758,0.7467177312557679,-0.01601241990830762,-0.028933214,0.6305814725986215,-0.04588338744631323,-0.0010000027,1.122022933775649,-0.0008912498086690678,-0.028146923,0.49989864294056563,-0.0563052590476723,-0.008900908,0.49928566185550627,-0.017827285063373655,1.7964252,0.0110121295,0.6997012884852221,-0.02738392025486718
11.71,-0.016999511,-0.011956758,0.7467177312557679,-0.01601241990830762,-0.028933214,0.6305814725986215,-0.04588338744631323,-0.0010000027,1.122022933775649,-0.0008912498086690678,-0.028146923,0.49989864294056563,-0.0563052590476723,-0.008900908,0.49928566185550627,-0.017827285063373655,1.7964252,0.0110121295,0.6997012884852221,-0.02738392025486718
11.81,-0.016999511,-0.011956758,0.7467177312557679,-0.01601241990830762,-0.028933214,0.6305814725986215,-0.04588338744631323,-0.0010000027,1.122022933775649,-0.0008912498086690678,-0.028146923,0.49989864294056563,-0.0563052590476723,-0.008900908,0.49928566185550627,-0.017827285063373655,1.7964252,0.0110121295,0.6997012884852221,-0.02738392025486718
11.91,-0.016999511,-0.011956758,0.7467177312557679,-0.01601241990830762,-0.028933214,0.6305814725986215,-0.04588338744631323,-0.0010000027,1.122022933775649,-0.0008912498086690678,-0.028146923,0.49989864294056563,-0.0563052590476723,-0.008900908,0.49928566185550627,-0.017827285063373655,1.7964252,0.0110121295,0.6997012884852221,-0.02738392025486718
12.01,-0.017560888,0.0004345558,0.8094988334417925,0.0005368208005438222,-0.02858758,0.6305814725986215,-0.045335267478385705,-0.011969437,0.8252733325648852,-0.014503603132524462,-0.010624183,0.8476615397873617,-0.012533520565915822,-0.028153276,0.49989864294056563,-0.05631796858928388,1.7962612,0.011145822,0.7225827642666452,-0.02563070779311321
12.11,-0.017560888,0.0004345558,0.8094988334417925,0.0005368208005438222,-0.02858758,0.6305814725986215,-0.045335267478385705,-0.011969437,0.8252733325648852,-0.014503603132524462,-0.010624183,0.8476615397873617,-0.012533520565915822,-0.028153276,0.49989864294056563,-0.05631796858928388,1.7962612,0.011145822,0.7225827642666452,-0.02563070779311321
12.21,-0.017560888,0.0004345558,0.8094988334417925,0.0005368208005438222,-0.02858758,0.6305814725986215,-0.045335267478385705,-0.011969437,0.8252733325648852,-0.014503603132524462,-0.010624183,0.8476615397873617,-0.012533520565915822,-0.028153276,0.49989864294056563,-0.05631796858928388,1.7962612,0.011145822,0.7225827642666452,-0.02563070779311321
12.31,-0.017560888,0.0004345558,0.8094988334417925,0.0005368208005438222,-0.02858758,0.6305814725986215,-0.045335267478385705,-0.011969437,0.8252733325648852,-0.014503603132524462,-0.010624183,0.8476615397873617,-0.012533520565915822,-0.028153276,0.49989864294056563,-0.05631796858928388,1.7962612,0.011145822,0.7225827642666452,-0.02563070779311321
12.41,-0.017810473,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.027749402,0.6305814725986215,-0.04400605418072289,-0.012859716,0.49994692933560325,-0.025722162344749007,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.0236611,0.8149273321512462,-0.029034612585435906,1.7983646,0.010005615,0.720523221462925,-0.02231375621306195
12.51,-0.017810473,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.027749402,0.6305814725986215,-0.04400605418072289,-0.012859716,0.49994692933560325,-0.025722162344749007,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.0236611,0.8149273321512462,-0.029034612585435906,1.7983646,0.010005615,0.720523221462925,-0.02231375621306195
12.61,-0.017810473,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.027749402,0.6305814725986215,-0.04400605418072289,-0.012859716,0.49994692933560325,-0.025722162344749007,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.0236611,0.8149273321512462,-0.029034612585435906,1.7983646,0.010005615,0.720523221462925,-0.02231375621306195
12.71,-0.017810473,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.027749402,0.6305814725986215,-0.04400605418072289,-0.012859716,0.49994692933560325,-0.025722162344749007,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.0236611,0.8149273321512462,-0.029034612585435906,1.7983646,0.010005615,0.720523221462925,-0.02231375621306195
12.81,-0.017810473,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.027749402,0.6305814725986215,-0.04400605418072289,-0.012859716,0.49994692933560325,-0.025722162344749007,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.0236611,0.8149273321512462,-0.029034612585435906,1.7983646,0.010005615,0.720523221462925,-0.02231375621306195
12.91,-0.017810473,-0.0236611,0.8149273321512462,-0.029034612585435906,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.027749402,0.6305814725986215,-0.04400605418072289,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.012859716,0.49994692933560325,-0.025722162344749007,1.7983646,0.010005615,0.720523221462925,-0.022313756213061947
13.01,-0.017810473,-0.0236611,0.8149273321512462,-0.029034612585435906,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.027749402,0.6305814725986215,-0.04400605418072289,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.012859716,0.49994692933560325,-0.025722162344749007,1.7983646,0.010005615,0.720523221462925,-0.022313756213061947
13.11,-0.017810473,-0.0236611,0.8149273321512462,-0.029034612585435906,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.027749402,0.6305814725986215,-0.04400605418072289,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.012859716,0.49994692933560325,-0.025722162344749007,1.7983646,0.010005615,0.720523221462925,-0.022313756213061947
13.21,-0.017810473,-0.0236611,0.8149273321512462,-0.029034612585435906,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.027749402,0.6305814725986215,-0.04400605418072289,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.012859716,0.49994692933560325,-0.025722162344749007,1.7983646,0.010005615,0.720523221462925,-0.022313756213061947
13.31,-0.017810473,-0.0236611,0.8149273321512462,-0.029034612585435906,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.027749402,0.6305814725986215,-0.04400605418072289,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.012859716,0.49994692933560325,-0.025722162344749007,1.7983646,0.010005615,0.720523221462925,-0.022313756213061947
13.41,-0.017810473,-0.0236611,0.8149273321512462,-0.029034612585435906,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.027749402,0.6305814725986215,-0.04400605418072289,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.012859716,0.49994692933560325,-0.025722162344749007,1.7983646,0.010005615,0.720523221462925,-0.022313756213061947
13.51,-0.017810473,-0.0236611,0.8149273321512462,-0.029034612585435906,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.027749402,0.6305814725986215,-0.04400605418072289,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.012859716,0.49994692933560325,-0.025722162344749007,1.7983646,0.010005615,0.720523221462925,-0.022313756213061947
13.61,-0.017810473,-0.0236611,0.8149273321512462,-0.029034612585435906,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.027749402,0.6305814725986215,-0.04400605418072289,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.012859716,0.49994692933560325,-0.025722162344749007,1.7983646,0.010005615,0.720523221462925,-0.022313756213061947
13.71,-0.017810473,-0.0236611,0.8149273321512462,-0.029034612585435906,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.027749402,0.6305814725986215,-0.04400605418072289,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.012859716,0.49994692933560325,-0.025722162344749007,1.7983646,0.010005615,0.720523221462925,-0.022313756213061947
13.81,-0.017810473,-0.0236611,0.8149273321512462,-0.029034612585435906,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.027749402,0.6305814725986215,-0.04400605418072289,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.012859716,0.49994692933560325,-0.025722162344749007,1.7983646,0.010005615,0.720523221462925,-0.022313756213061947
13.91,-0.017810473,-0.0236611,0.8149273321512462,-0.029034612585435906,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.027749402,0.6305814725986215,-0.04400605418072289,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.012859716,0.49994692933560325,-0.025722162344749007,1.7983646,0.010005615,0.720523221462925,-0.022313756213061947
14.01,-0.017810473,-0.0236611,0.8149273321512462,-0.029034612585435906,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.027749402,0.6305814725986215,-0.04400605418072289,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.012859716,0.49994692933560325,-0.025722162344749007,1.7983646,0.010005615,0.720523221462925,-0.022313756213061947
14.11,-0.017810473,-0.0236611,0.8149273321512462,-0.029034612585435906,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.027749402,0.6305814725986215,-0.04400605418072289,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.012859716,0.49994692933560325,-0.025722162344749007,1.7983646,0.010005615,0.720523221462925,-0.022313756213061947
14.21,-0.017810473,-0.0236611,0.8149273321512462,-0.029034612585435906,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.027749402,0.6305814725986215,-0.04400605418072289,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.012859716,0.49994692933560325,-0.025722162344749007,1.7983646,0.010005615,0.720523221462925,-0.022313756213061947
14.31,-0.017810473,-0.0236611,0.8149273321512462,-0.029034612585435906,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.027749402,0.6305814725986215,-0.04400605418072289,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.012859716,0.49994692933560325,-0.025722162344749007,1.7983646,0.010005615,0.720523221462925,-0.022313756213061947
14.41,-0.017810473,-0.0236611,0.8149273321512462,-0.029034612585435906,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.027749402,0.6305814725986215,-0.04400605418072289,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.012859716,0.49994692933560325,-0.025722162344749007,1.7983646,0.010005615,0.720523221462925,-0.022313756213061947
14.51,-0.017810473,-0.0236611,0.8149273321512462,-0.029034612585435906,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.027749402,0.6305814725986215,-0.04400605418072289,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.012859716,0.49994692933560325,-0.025722162344749007,1.7983646,0.010005615,0.720523221462925,-0.022313756213061947
14.61,-0.017810473,-0.0236611,0.8149273321512462,-0.029034612585435906,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.027749402,0.6305814725986215,-0.04400605418072289,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.012859716,0.49994692933560325,-0.025722162344749007,1.7983646,0.010005615,0.720523221462925,-0.022313756213061947
14.71,-0.017810473,-0.0236611,0.8149273321512462,-0.029034612585435906,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.027749402,0.6305814725986215,-0.04400605418072289,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.012859716,0.49994692933560325,-0.025722162344749007,1.7983646,0.010005615,0.720523221462925,-0.022313756213061947
14.81,-0.017810473,-0.0236611,0.8149273321512462,-0.029034612585435906,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.027749402,0.6305814725986215,-0.04400605418072289,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.012859716,0.49994692933560325,-0.025722162344749007,1.7983646,0.010005615,0.720523221462925,-0.022313756213061947
14.91,-0.017810473,-0.0236611,0.8149273321512462,-0.029034612585435906,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.027749402,0.6305814725986215,-0.04400605418072289,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.012859716,0.49994692933560325,-0.025722162344749007,1.7983646,0.010005615,0.720523221462925,-0.022313756213061947
15.01,-0.017810473,-0.0236611,0.8149273321512462,-0.029034612585435906,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.027749402,0.6305814725986215,-0.04400605418072289,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.012859716,0.49994692933560325,-0.025722162344749007,1.7983646,0.010005615,0.720523221462925,-0.022313756213061947
15.11,-0.017810473,-0.0236611,0.8149273321512462,-0.029034612585435906,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.027749402,0.6305814725986215,-0.04400605418072289,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.012859716,0.49994692933560325,-0.025722162344749007,1.7983646,0.010005615,0.720523221462925,-0.022313756213061947
15.21,-0.017810473,-0.0236611,0.8149273321512462,-0.029034612585435906,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.027749402,0.6305814725986215,-0.04400605418072289,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.012859716,0.49994692933560325,-0.025722162344749007,1.7983646,0.010005615,0.720523221462925,-0.022313756213061947
15.31,-0.017810473,-0.0236611,0.8149273321512462,-0.029034612585435906,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.027749402,0.6305814725986215,-0.04400605418072289,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.012859716,0.49994692933560325,-0.025722162344749007,1.7983646,0.010005615,0.720523221462925,-0.022313756213061947
15.41,-0.017810473,-0.0236611,0.8149273321512462,-0.029034612585435906,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.027749402,0.6305814725986215,-0.04400605418072289,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.012859716,0.49994692933560325,-0.025722162344749007,1.7983646,0.010005615,0.720523221462925,-0.022313756213061947
15.51,-0.017810473,-0.0236611,0.8149273321512462,-0.029034612585435906,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.027749402,0.6305814725986215,-0.04400605418072289,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.012859716,0.49994692933560325,-0.025722162344749007,1.7983646,0.010005615,0.720523221462925,-0.022313756213061947
15.610000000000001,-0.017810473,-0.0236611,0.8149273321512462,-0.029034612585435906,-0.011600752,0.8476615397873617,-0.01368559480005295,-0.027749402,0.6305814725986215,-0.04400605418072289,0.00071206986,0.8094988334417925,0.0008796428456510092,-0.012859716,0.49994692933560325,-0.025722162344749007,1.7983646,0.010005615,0.720523221462925,-0.022313756213061947
