step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,silhouette_clsuter_11,std_year_cluster_11,silhouette_by_std_year_cluster_11,silhouette_clsuter_12,std_year_cluster_12,silhouette_by_std_year_cluster_12,silhouette_clsuter_13,std_year_cluster_13,silhouette_by_std_year_cluster_13,silhouette_clsuter_14,std_year_cluster_14,silhouette_by_std_year_cluster_14,silhouette_clsuter_15,std_year_cluster_15,silhouette_by_std_year_cluster_15,silhouette_clsuter_16,std_year_cluster_16,silhouette_by_std_year_cluster_16,silhouette_clsuter_17,std_year_cluster_17,silhouette_by_std_year_cluster_17,silhouette_clsuter_18,std_year_cluster_18,silhouette_by_std_year_cluster_18,silhouette_clsuter_19,std_year_cluster_19,silhouette_by_std_year_cluster_19,silhouette_clsuter_20,std_year_cluster_20,silhouette_by_std_year_cluster_20,silhouette_clsuter_21,std_year_cluster_21,silhouette_by_std_year_cluster_21,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
1.01,-0.010034526,-0.041541006,0.8717698313711532,-0.04765134662981522,-0.2294766,1.0701329393031844,-0.21443747076397313,-0.0397393,0.895866147733109,-0.0443585234983034,0.11214238,1.2277843450220225,0.09133719374772167,0.090093255,1.6668222660297662,0.054050906853809026,0.049002964,1.0949282107543055,0.044754499489805956,-0.0683113,1.1338534220817256,-0.060247025826310315,0.2964126,1.3405156348780634,0.22111833644729922,0.40612778,1.3937407421970176,0.29139406518007804,0.025390673,1.02970740878727,0.024658143868924426,-0.22138873,0.9992917413723582,-0.22154563903679314,-0.13941869,0.9484552269865143,-0.14699554331065498,0.19205818,1.5253676759855563,0.1259094307725775,0.005290573,0.9773905585524254,0.005412956929948522,-0.05227641,1.1577982879052375,-0.045151569758347714,-0.0966589,0.6520754452093505,-0.14823269468320802,-0.027323753,1.3630937940428105,-0.020045394352972676,0.1205472,1.40524590827962,0.08578370308633883,-0.13912046,1.0908496249431532,-0.12753403986716272,-0.044839017,1.0641363525682836,-0.04213653352313643,-0.024705987,0.8735656198656578,-0.028281776276243342,1.750936,0.15282278,1.1324948182794565,-0.00962849148335323
1.11,-0.020227307,-0.14742364,0.7819137689679552,-0.1885420691441662,0.005704176,0.8900211326132185,0.006409034502123403,-0.06047755,0.8031733171070098,-0.07529825728109724,-0.17114621,0.8692730491600599,-0.1968842979472357,0.12728627,1.3119944240785777,0.09701738660223715,-0.043457177,0.8823254095114929,-0.04925300356065013,0.019577561,0.8498845829787398,0.023035552519059015,0.22425142,1.2311660912896252,0.18214554550548245,-0.059583403,1.0089945357073418,-0.059052255548974475,0.027909365,0.9563226287044221,0.029184047008399223,-0.06650981,1.1232095632568706,-0.059214072997602216,-0.075169004,1.1209657439128098,-0.06705736094800682,0.01887515,1.2455456221627565,0.015154121755263417,0.05760697,1.0848750992662868,0.05310009333578728,-0.02840384,0.9424585813190021,-0.030138023738586844,-0.13261701,1.0744437361993613,-0.12342853068826588,-0.065731026,1.339693841726228,-0.04906421466231908,0.0956967,1.4543676358115736,0.0657995270543299,-0.0012465835,0.9789269191822745,-0.0012734183800482005,0.41346878,1.2959031905837255,0.31905838425102556,-0.23428379,0.6877435257762974,-0.3406557549602263,1.7480611,0.13781258,1.0444382094912203,-0.02137893177730818
1.21,-0.02914954,-0.20352876,0.740946386037616,-0.274687569436874,0.008116024,0.9420684069594569,0.008615110702201815,-0.03687357,0.8248821110293735,-0.04470162594346153,-0.07144497,1.2596309975277735,-0.05671897046817153,0.09627425,0.9329101570133114,0.10319777154520089,0.17796771,1.0776428249525651,0.1651453600045712,-0.22802742,0.49630008614768956,-0.4594547222946669,-0.011129991,0.8748705585257913,-0.012721871873419941,0.024332765,0.9621338423588709,0.025290416383400294,-0.18456836,1.0060598357799164,-0.18345664331665001,-0.12473834,0.9174545311635577,-0.13596133521932446,0.43750536,1.3069514192125906,0.3347525837506777,0.031028679,0.8870004396238602,0.03498158203155028,-0.09029743,0.990247227728376,-0.09118675440359465,0.111755036,1.2756738415441464,0.08760470911776998,-0.093405895,0.7030368338254654,-0.13286059910528078,-0.05649101,0.7913511841984643,-0.0713855125499701,-0.17140427,0.9863274582686025,-0.17378029059311512,0.109676324,1.4281704976749057,0.07679497931769139,0.09995427,1.2197743257075881,0.08194488744336291,-0.12610985,0.6368683701884059,-0.19801557007701867,1.7496116,0.1510506,0.9647762540699202,-0.043647812618339096
1.31,-0.041840427,0.021664884,0.7300002583760371,0.02967791270321986,-0.039351102,0.967912361137606,-0.04065564563971684,-0.24764444,0.49986318705493443,-0.4954244396325627,0.2412902,1.1339867397487178,0.21278043941665317,-0.06724459,0.8256737014541832,-0.08144208688048821,-0.018665874,0.6905079509289086,-0.02703209188508648,-0.021107148,1.036893540064425,-0.020356138372485188,-0.19482894,0.873212459828649,-0.22311745580947143,-0.018866496,0.6808126235497584,-0.02771173081699993,0.012392655,1.1073456506736012,0.011191315925116314,0.42939222,1.2688810649353865,0.33840225885288,-0.09902588,0.6177113325794319,-0.16031093741965324,0.22129807,1.2611057189401997,0.17547939513572158,0.0025614651,0.7329227344126503,0.0034948638080140623,-0.13920735,0.7150446761489027,-0.1946834273030963,-0.21214285,0.5483206685467507,-0.3868956016033941,0.115630664,1.0231286062758171,0.11301674415327395,-0.1121858,0.6987561959336039,-0.16055070314693112,-0.2204808,0.7425136475672124,-0.2969383800518358,-0.039010327,0.8164422011144875,-0.04778088057687225,-0.015922923,0.8926911443505261,-0.01783698958123255,1.7424936,0.160589,0.8506536411248471,-0.061747313272616525
1.41,-0.047323775,0.07490482,0.7369280776341243,0.10164468431381422,-0.2379212,0.7419870404685539,-0.3206541088532076,-0.18719779,0.7171005797696502,-0.26104816371778694,-0.08373238,0.5780291057194469,-0.1448584173954924,-0.100861594,0.6478978244459552,-0.15567515474708685,-0.05240272,0.726285630632704,-0.07215166822130005,-0.0010469065,0.9154345705102673,-0.001143616913692013,-0.1499063,0.8555437645390196,-0.17521756194259475,-0.0801171,0.5835952599013846,-0.1372819563350131,-0.2083705,0.4947972154906758,-0.42112303836799764,-0.18357067,0.5500974886149044,-0.33370570108132114,0.030127984,1.0587428356243966,0.028456375360054728,-0.13941687,0.629837686302649,-0.22135365426205242,0.414664,1.1308826037705453,0.3666728968066129,-0.045470238,1.005995271009489,-0.045199255943127285,-0.19510692,0.7169985157481964,-0.2721162168328526,0.0477099,0.9886878876582336,0.04825577564101058,0.115082406,1.0824930998615039,0.10631236866293965,0.085759856,0.7662816647767674,0.11191688350237512,0.32119635,1.0530096025817457,0.30502698806121975,0.06846685,0.7372721818727217,0.09286509284969921,1.7448627,0.16534281,0.7960903765206159,-0.06668464044837136
1.51,-0.055652555,0.11777406,1.0441651963823102,0.11279255645246797,-0.11584426,0.7247133024555283,-0.15984839354184632,-0.21892904,0.4902297230919895,-0.4465845850204864,0.07873266,1.000358343620865,0.07870445866220928,-0.08926192,0.5785143693311643,-0.15429507717020596,0.39382684,1.101635148313633,0.35749298931766,-0.033164643,0.49570641721789915,-0.06690379950566307,0.062248018,0.7898483927636542,0.07881008331373306,-0.2020227,0.49887096854928864,-0.4049598277673406,-0.09644726,0.6269353641225772,-0.15383923879087666,-0.07767638,0.792958891500044,-0.09795763566453826,-0.054527566,0.7718019984386804,-0.07064968210397637,-0.055586938,0.6217148060369995,-0.08940906228255863,-0.19265012,0.7332837356818519,-0.2627224838847934,0.068329304,0.6513972926857093,0.10489651281016117,0.09063769,0.8692922030251756,0.10426608107557574,-0.17980875,0.5706769915785861,-0.31507972706461124,0.00048055043,0.6067831572807288,0.0007919640201833769,0.33456168,1.001584672894951,0.3340323437857379,-0.23379561,0.4763313401119689,-0.49082559420823246,-0.22873189,0.651843515900326,-0.3508999935919926,1.7526554,0.16816965,0.7189831348087586,-0.09010419576949492
1.61,-0.06324475,-0.09045896,0.49421392619420457,-0.183036038740646,-0.22865178,0.7551719217444467,-0.3027810890818646,-0.18878837,0.49473509238212426,-0.38159486198760406,0.27836916,0.8681104206720126,0.32066100334437314,-0.067553446,0.4958409515068877,-0.13624015017624533,-0.23730277,0.6438689302134302,-0.3685575652354349,-0.12032451,0.6637076457442278,-0.18129142872953932,-0.15739204,0.508795757462953,-0.3093422804464282,-0.1195429,0.7719997521934245,-0.1548483615544447,-0.04796,0.7410330957487818,-0.06472045381663571,0.022320492,0.6258202536489795,0.035665979269540106,-0.09622132,0.6292891236128221,-0.15290478846778546,-0.04681398,0.6782646414735537,-0.06902022733074539,-0.08758345,0.5735276686319419,-0.15271007355593894,0.012410538,0.8191964605055455,0.015149648307087033,0.021061858,0.6538660781275424,0.03221127210421764,0.09026996,0.5990286538117024,0.15069389400431304,0.30960804,1.0165028359759796,0.3045815823453925,-0.18096356,0.49999438464086954,-0.3619311866248571,0.021215333,0.6949260841245594,0.03052890538527731,6.1182756e-05,0.7169488858308403,8.533768241408081e-05,1.7540014,0.13937457,0.6640401221069918,-0.09187623253835975
1.71,-0.074010335,0.05274381,0.7205125353590093,0.07320318325071941,0.0689438,0.753299619978875,0.09152241248171096,-0.23300332,0.4987105921835554,-0.4672114889110371,-0.116926216,0.492408640593608,-0.23745768443073967,-0.1850814,0.499975970203038,-0.37018060558515853,-0.085911,0.4545296714431547,-0.1890107592141234,0.022969818,0.6238865217182087,0.03681730081208605,-0.24148434,0.5180999565339498,-0.46609605146678074,-0.04507706,0.45907641738099775,-0.09819075367696915,-0.18463393,0.49802663698226773,-0.3707310249024099,-0.14856607,0.7682718571138172,-0.19337694833297908,-0.051142722,0.6440864885768127,-0.07940350135468051,0.15804665,0.7914738158958255,0.1996865148689968,0.2443335,0.7608243454209794,0.32114312206360657,-0.060950592,0.6539094577061231,-0.0932095283864468,-0.08487895,0.48228273069332617,-0.17599417501242495,-0.07371643,0.6417892277736172,-0.11486081203307125,0.30218282,1.0081335745915365,0.29974482651468654,0.03707308,0.619948979515821,0.0598002105359962,0.05805883,0.8183683242984775,0.07094462250909186,-0.21728036,0.6057634180884859,-0.3586884773625546,1.736728,0.1466766,0.633970418192928,-0.09816902941107053
1.81,-0.07170595,0.040557127,0.61490137011977,0.06595712648686491,0.049296096,0.6147088888114777,0.08019421365877008,-0.20222576,0.499992197436077,-0.40445783086702874,-0.0011013263,0.6926449014566693,-0.0015900302037666941,-0.08874326,0.5319180795727889,-0.16683633326433592,0.08148088,0.7184822284373837,0.11340695682772473,-0.18735293,0.4813131271728301,-0.38925372062778163,-0.10887019,0.46571228602136927,-0.23377135761722315,-0.10224083,0.6283399102727055,-0.16271579918501888,0.09530608,0.5832981110808885,0.16339172328773996,-0.13639654,0.49516330078450743,-0.2754576964314739,0.06988778,0.7000594505075597,0.09983120662452605,0.019728493,0.6833533736939493,0.02887011860172418,-0.1738071,0.4959090221619857,-0.35048182568612846,-0.063813426,0.4960332444421813,-0.12864747739295315,-0.10341623,0.5888418241578557,-0.17562649689865237,-0.13107722,0.6370553121782563,-0.20575484195760974,-0.12146041,0.5118620355957502,-0.23729130024454634,0.07789127,0.7921901634901244,0.09832395228556118,0.07096479,0.7297237929777536,0.09724883793510009,-0.062412214,0.6525249050531923,-0.09564725124020983,1.7339189,0.09666665,0.600667977401194,-0.09906227742422466
1.9100000000000001,-0.07635542,-0.18727545,0.47857761953192796,-0.3913167828139025,0.024540823,0.5793410852877162,0.042359887078953044,-0.048466377,0.5223142809026766,-0.09279159833906274,0.04985621,0.6791688717460312,0.07340767567373285,0.13151333,0.6577177149754997,0.19995405987362244,-0.19709556,0.4988876515698588,-0.3950700271435672,-0.16516744,0.4997919315595952,-0.33047239375850235,-0.26174992,0.49336306631322446,-0.5305421931666015,-0.052574806,0.4138362188833527,-0.12704254368362777,0.3112802,0.6395763585535902,0.48669746275274406,-0.018914185,0.4479912260016338,-0.04221999085382353,0.08141758,0.8259916039553082,0.09856950426525111,-0.08517354,0.505386831909007,-0.16853137921224745,-0.051531646,0.4999370078737657,-0.10307627878931067,0.37046307,0.8407377795058059,0.4406404497147654,-0.19755113,0.49850207538181507,-0.39628948605111586,-0.28508762,0.5172177556685611,-0.5511945638506434,-0.22607766,0.4189522926012196,-0.539626265116129,-0.1610512,0.4096073194144584,-0.39318437734551986,0.27747664,0.7919131766108839,0.3503877025295012,-0.07060946,0.6864579300990835,-0.1028605755645649,1.7502636,0.18230522,0.5669176094450007,-0.11772389113333565
2.0100000000000002,-0.08969095,0.2291572,0.6483324676717341,0.3534562989235158,0.049415383,0.5082418005730047,0.09722809779169615,-0.20155482,0.4994804278144397,-0.40352896473533023,0.07374322,0.5327819171600074,0.13841163582744953,-0.12815534,0.45950574005982664,-0.2788982260967467,-0.027990716,0.6371162843338047,-0.043933448675647475,-0.18168312,0.4981466402106883,-0.3647181541461025,-0.21212931,0.4987105921835554,-0.42535553304504276,0.070481926,0.5091678623976277,0.13842571656207978,-0.13447231,0.2004417597794321,-0.6708797143421352,-0.03733762,0.4195880962491719,-0.0889863657836555,-0.055818025,0.4795027256471701,-0.11640814960417432,-0.08317956,0.4483230217660739,-0.18553489168647186,-0.1744305,0.5073955557309234,-0.3437761771286846,-0.08824129,0.49873495094128134,-0.17693022397819344,0.18260026,0.9005644026009393,0.20276202263104345,-0.09064386,0.4961356341012096,-0.1826997582302909,-0.1574106,0.4870430005181694,-0.3231965279748085,0.036187746,0.5067117097095317,0.07141683315644204,0.018076308,0.6991096661179241,0.025856183868818435,-0.19721012,0.1087778570334428,-1.8129619717910272,1.7424895,0.1228733,0.5020862910761884,-0.20905958659320314
