step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,silhouette_clsuter_11,std_year_cluster_11,silhouette_by_std_year_cluster_11,silhouette_clsuter_12,std_year_cluster_12,silhouette_by_std_year_cluster_12,silhouette_clsuter_13,std_year_cluster_13,silhouette_by_std_year_cluster_13,silhouette_clsuter_14,std_year_cluster_14,silhouette_by_std_year_cluster_14,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
3.71,-0.05462514,0.0067893327,0.0,inf,-0.055010464,0.0,-inf,-0.08657533,0.3577848556266264,-0.24197594711523757,-0.05206389,0.0,-inf,-0.057943273,0.0,-inf,-0.046592552,0.0,-inf,-0.056582857,0.0,-inf,0.04617337,0.0,inf,-0.056619156,0.0,-inf,-0.058805827,0.0,-inf,-0.07464721,0.0,-inf,-0.051633548,0.0,-inf,-0.073213115,0.0,-inf,-0.045465313,0.0,-inf,1.7915138,0.03289411,0.0255560611161876,
3.81,-0.042979475,-0.04813403,0.0,-inf,-0.06575605,0.0,-inf,-0.039207034,0.0,-inf,-0.078700066,0.3577848556266264,-0.21996477596838815,-0.04148465,0.0,-inf,0.07758991,0.0,inf,-0.03184735,0.0,-inf,-0.032716054,0.0,-inf,-0.040098943,0.0,-inf,0.003997952,0.0,inf,-0.068821676,0.0,-inf,-0.04455665,0.0,-inf,-0.036214184,0.0,-inf,-0.043183275,0.0,-inf,1.7893474,0.03647894,0.0255560611161876,
3.91,-0.044673134,-0.06927698,0.0,-inf,-0.048306618,0.0,-inf,-0.035616394,0.0,-inf,-0.06774668,0.0,-inf,-0.045738917,0.0,-inf,-0.08296587,0.0,-inf,-0.04086129,0.0,-inf,-0.04091739,0.4987105921835554,-0.08204636062706586,-0.046102155,0.0,-inf,0.04245472,0.0,inf,-0.04484828,0.0,-inf,-0.06947021,0.0,-inf,-0.049920797,0.0,-inf,0.023645239,0.0,inf,1.7845451,0.033225887,0.035622185155968246,
4.01,-0.04134475,-0.044687815,0.0,-inf,-0.004348319,0.0,-inf,-0.028082494,0.0,-inf,-0.06814225,0.0,-inf,-0.037221164,0.0,-inf,-0.02963244,0.0,-inf,-0.0409005,0.0,-inf,-0.06611496,0.0,-inf,-0.0783055,0.3577848556266264,-0.21886196839828895,-0.03866807,0.0,-inf,-0.04179888,0.0,-inf,-0.035567965,0.0,-inf,-0.033471797,0.0,-inf,0.11236718,0.0,inf,1.7865626,0.043631334,0.0255560611161876,
4.11,-0.043417722,-0.06926183,0.0,-inf,-0.040898327,0.0,-inf,-0.078981645,0.3577848556266264,-0.22075178466389703,-0.032317825,0.0,-inf,-0.047840428,0.0,-inf,-0.033225108,0.0,-inf,0.06966049,0.0,inf,0.0069847754,0.0,inf,-0.042212546,0.0,-inf,-0.04506264,0.0,-inf,-0.044282615,0.0,-inf,-0.036806174,0.0,-inf,-0.06641171,0.0,-inf,-0.039918106,0.0,-inf,1.7896106,0.035132825,0.0255560611161876,
4.21,-0.038724773,0.006851236,0.31755063341219675,0.021575254933844427,-0.03712948,0.0,-inf,-0.04140643,0.0,-inf,-0.031449553,0.0,-inf,-0.042062372,0.0,-inf,-0.06897509,0.0,-inf,-0.0661191,0.0,-inf,-0.06917103,0.0,-inf,-0.04619728,0.0,-inf,-0.035356328,0.0,-inf,-0.04008944,0.0,-inf,-0.03775896,0.0,-inf,0.109028004,0.43656149337750805,0.24974260388004405,-0.031737432,0.0,-inf,1.7825588,0.04294502,0.053865151913550346,-inf
4.3100000000000005,-0.038724773,0.006851236,0.31755063341219675,0.021575254933844427,-0.03712948,0.0,-inf,-0.04140643,0.0,-inf,-0.031449553,0.0,-inf,-0.04619728,0.0,-inf,-0.06897509,0.0,-inf,-0.03775896,0.0,-inf,-0.06917103,0.0,-inf,-0.042062372,0.0,-inf,-0.035356328,0.0,-inf,-0.04008944,0.0,-inf,-0.0661191,0.0,-inf,0.109028004,0.43656149337750805,0.24974260388004405,-0.031737432,0.0,-inf,1.7825588,0.04294502,0.053865151913550346,-inf
4.41,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.034666725,0.0,-inf,-0.04365521,0.0,-inf,-0.0420825,0.0,-inf,-0.019715935,0.0,-inf,-0.029036963,0.0,-inf,-0.015496878,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,-0.04876976,0.0,-inf,-0.02312127,0.0,-inf,1.797767,0.009942087,0.0,-inf
4.51,-0.032290917,-0.04876976,0.0,-inf,-0.02388866,0.0,-inf,-0.019715935,0.0,-inf,-0.02013001,0.0,-inf,-0.029036963,0.0,-inf,-0.040415537,0.0,-inf,-0.04365521,0.0,-inf,-0.0420825,0.0,-inf,-0.02312127,0.0,-inf,-0.025580298,0.0,-inf,-0.023639213,0.0,-inf,-0.026781294,0.0,-inf,-0.034666725,0.0,-inf,-0.015496878,0.0,-inf,1.797767,0.009942087,0.0,-inf
4.61,-0.032290917,-0.0420825,0.0,-inf,-0.02312127,0.0,-inf,-0.02013001,0.0,-inf,-0.04365521,0.0,-inf,-0.019715935,0.0,-inf,-0.025580298,0.0,-inf,-0.015496878,0.0,-inf,-0.023639213,0.0,-inf,-0.034666725,0.0,-inf,-0.04876976,0.0,-inf,-0.02388866,0.0,-inf,-0.040415537,0.0,-inf,-0.029036963,0.0,-inf,-0.026781294,0.0,-inf,1.7977669,0.009942087,0.0,-inf
4.71,-0.032290917,-0.0420825,0.0,-inf,-0.02312127,0.0,-inf,-0.02013001,0.0,-inf,-0.04365521,0.0,-inf,-0.015496878,0.0,-inf,-0.040415537,0.0,-inf,-0.023639213,0.0,-inf,-0.019715935,0.0,-inf,-0.034666725,0.0,-inf,-0.04876976,0.0,-inf,-0.02388866,0.0,-inf,-0.025580298,0.0,-inf,-0.029036963,0.0,-inf,-0.026781294,0.0,-inf,1.797767,0.009942087,0.0,-inf
4.8100000000000005,-0.04705163,-0.0484504,0.0,-inf,-0.069220684,0.0,-inf,-0.04186491,0.0,-inf,-0.045999143,0.0,-inf,-0.080113895,0.3577848556266264,-0.22391639550291728,-0.070940375,0.0,-inf,0.034848128,0.0,inf,-0.048624996,0.0,-inf,-0.05290107,0.0,-inf,-0.038052533,0.0,-inf,-0.045095492,0.0,-inf,-0.038339026,0.0,-inf,0.021771917,0.0,inf,-0.050506998,0.0,-inf,1.7921393,0.030845134,0.0255560611161876,
4.91,-0.032290917,-0.04876976,0.0,-inf,-0.02388866,0.0,-inf,-0.019715935,0.0,-inf,-0.02013001,0.0,-inf,-0.029036963,0.0,-inf,-0.040415537,0.0,-inf,-0.04365521,0.0,-inf,-0.0420825,0.0,-inf,-0.02312127,0.0,-inf,-0.025580298,0.0,-inf,-0.023639213,0.0,-inf,-0.026781294,0.0,-inf,-0.034666725,0.0,-inf,-0.015496878,0.0,-inf,1.797767,0.009942087,0.0,-inf
5.01,-0.032290917,-0.04876976,0.0,-inf,-0.02388866,0.0,-inf,-0.019715935,0.0,-inf,-0.02013001,0.0,-inf,-0.029036963,0.0,-inf,-0.040415537,0.0,-inf,-0.04365521,0.0,-inf,-0.0420825,0.0,-inf,-0.02312127,0.0,-inf,-0.025580298,0.0,-inf,-0.023639213,0.0,-inf,-0.026781294,0.0,-inf,-0.034666725,0.0,-inf,-0.015496878,0.0,-inf,1.797767,0.009942087,0.0,-inf
5.11,-0.032290917,-0.04876976,0.0,-inf,-0.02388866,0.0,-inf,-0.019715935,0.0,-inf,-0.02013001,0.0,-inf,-0.029036963,0.0,-inf,-0.040415537,0.0,-inf,-0.04365521,0.0,-inf,-0.0420825,0.0,-inf,-0.02312127,0.0,-inf,-0.025580298,0.0,-inf,-0.023639213,0.0,-inf,-0.026781294,0.0,-inf,-0.034666725,0.0,-inf,-0.015496878,0.0,-inf,1.797767,0.009942087,0.0,-inf
5.21,-0.032290917,-0.02388866,0.0,-inf,-0.04365521,0.0,-inf,-0.0420825,0.0,-inf,-0.029036963,0.0,-inf,-0.02013001,0.0,-inf,-0.02312127,0.0,-inf,-0.04876976,0.0,-inf,-0.023639213,0.0,-inf,-0.019715935,0.0,-inf,-0.025580298,0.0,-inf,-0.040415537,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.026781294,0.0,-inf,1.7977669,0.009942087,0.0,-inf
5.3100000000000005,-0.043417722,-0.06926183,0.0,-inf,-0.040898327,0.0,-inf,-0.078981645,0.3577848556266264,-0.22075178466389703,-0.033225108,0.0,-inf,-0.047840428,0.0,-inf,-0.032317825,0.0,-inf,0.06966049,0.0,inf,-0.06641171,0.0,-inf,-0.042212546,0.0,-inf,-0.044282615,0.0,-inf,-0.036806174,0.0,-inf,-0.04506264,0.0,-inf,0.0069847754,0.0,inf,-0.039918106,0.0,-inf,1.7896106,0.035132825,0.0255560611161876,
5.41,-0.032290917,-0.029036963,0.0,-inf,-0.040415537,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.019715935,0.0,-inf,-0.0420825,0.0,-inf,-0.026781294,0.0,-inf,-0.02013001,0.0,-inf,-0.04876976,0.0,-inf,-0.023639213,0.0,-inf,-0.04365521,0.0,-inf,-0.02388866,0.0,-inf,-0.02312127,0.0,-inf,-0.025580298,0.0,-inf,1.797767,0.009942087,0.0,-inf
5.51,-0.04298012,-0.07886411,0.3577848556266264,-0.22042328303206962,-0.039036777,0.0,-inf,-0.04149134,0.0,-inf,-0.032612063,0.0,-inf,-0.04796569,0.0,-inf,-0.06589501,0.0,-inf,-0.068755046,0.0,-inf,0.004042544,0.0,inf,-0.044576634,0.0,-inf,-0.03610381,0.0,-inf,-0.04323461,0.0,-inf,-0.03993873,0.0,-inf,0.07773364,0.0,inf,-0.03174504,0.0,-inf,1.7890903,0.036526855,0.0255560611161876,
5.61,-0.04304427,0.023419544,0.40111506419034887,0.05838609962962569,-0.04432336,0.0,-inf,-0.046377108,0.0,-inf,-0.04315451,0.0,-inf,-0.05045871,0.0,-inf,-0.068520166,0.0,-inf,-0.066379994,0.0,-inf,-0.06673177,0.0,-inf,-0.049379285,0.0,-inf,-0.037819237,0.0,-inf,-0.04683993,0.0,-inf,-0.046734974,0.0,-inf,0.028381845,0.22956209635819663,0.12363471772020806,-0.037974425,0.0,-inf,1.7879785,0.02839274,0.045048368610610394,-inf
5.71,-0.032290917,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.025580298,0.0,-inf,-0.019715935,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,-0.04365521,0.0,-inf,-0.040415537,0.0,-inf,-0.04876976,0.0,-inf,-0.02312127,0.0,-inf,-0.026781294,0.0,-inf,-0.023639213,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
5.8100000000000005,-0.032290917,-0.04876976,0.0,-inf,-0.02388866,0.0,-inf,-0.019715935,0.0,-inf,-0.025580298,0.0,-inf,-0.029036963,0.0,-inf,-0.040415537,0.0,-inf,-0.04365521,0.0,-inf,-0.0420825,0.0,-inf,-0.02312127,0.0,-inf,-0.02013001,0.0,-inf,-0.023639213,0.0,-inf,-0.026781294,0.0,-inf,-0.034666725,0.0,-inf,-0.015496878,0.0,-inf,1.797767,0.009942087,0.0,-inf
5.91,-0.032290917,-0.02388866,0.0,-inf,-0.04365521,0.0,-inf,-0.034666725,0.0,-inf,-0.029036963,0.0,-inf,-0.02013001,0.0,-inf,-0.026781294,0.0,-inf,-0.040415537,0.0,-inf,-0.023639213,0.0,-inf,-0.0420825,0.0,-inf,-0.025580298,0.0,-inf,-0.02312127,0.0,-inf,-0.015496878,0.0,-inf,-0.04876976,0.0,-inf,-0.019715935,0.0,-inf,1.797767,0.009942087,0.0,-inf
6.01,-0.05077618,-0.083301276,0.3577848556266264,-0.2328250473951932,-0.051078014,0.0,-inf,-0.05417287,0.0,-inf,-0.046838544,0.0,-inf,-0.05677123,0.0,-inf,-0.07278356,0.0,-inf,-0.074503414,0.0,-inf,0.036979623,0.0,inf,-0.055018608,0.0,-inf,0.01724767,0.0,inf,-0.0532606,0.0,-inf,-0.0428064,0.0,-inf,-0.051631372,0.0,-inf,-0.043296773,0.0,-inf,1.7938873,0.03183441,0.0255560611161876,
6.11,-0.052837852,-0.067690805,0.0,-inf,-0.06382618,0.0,-inf,-0.07024188,0.3577848556266264,-0.19632436167282802,-0.046330463,0.0,-inf,-0.05761202,0.0,-inf,-0.053929653,0.0,-inf,-0.06494075,0.0,-inf,-0.0648298,0.0,-inf,0.039489195,0.0,inf,-0.049051628,0.0,-inf,-0.050174326,0.0,-inf,-0.060079858,0.0,-inf,0.025770228,0.0,inf,-0.056574386,0.0,-inf,1.7999859,0.03282215,0.0255560611161876,
6.21,-0.032290917,-0.02312127,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.04876976,0.0,-inf,-0.023639213,0.0,-inf,-0.02388866,0.0,-inf,-0.0420825,0.0,-inf,-0.019715935,0.0,-inf,-0.029036963,0.0,-inf,-0.04365521,0.0,-inf,-0.034666725,0.0,-inf,-0.026781294,0.0,-inf,-0.02013001,0.0,-inf,-0.015496878,0.0,-inf,1.797767,0.009942087,0.0,-inf
6.3100000000000005,-0.032290917,-0.029036963,0.0,-inf,-0.040415537,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.019715935,0.0,-inf,-0.0420825,0.0,-inf,-0.026781294,0.0,-inf,-0.02013001,0.0,-inf,-0.04876976,0.0,-inf,-0.023639213,0.0,-inf,-0.04365521,0.0,-inf,-0.02312127,0.0,-inf,-0.02388866,0.0,-inf,-0.025580298,0.0,-inf,1.797767,0.009942087,0.0,-inf
6.41,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.015496878,0.0,-inf,-0.029036963,0.0,-inf,-0.02013001,0.0,-inf,-0.0420825,0.0,-inf,-0.034666725,0.0,-inf,-0.040415537,0.0,-inf,-0.02312127,0.0,-inf,-0.019715935,0.0,-inf,-0.023639213,0.0,-inf,-0.02388866,0.0,-inf,-0.025580298,0.0,-inf,1.797767,0.009942087,0.0,-inf
6.51,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.034666725,0.0,-inf,-0.015496878,0.0,-inf,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.02013001,0.0,-inf,-0.019715935,0.0,-inf,-0.02312127,0.0,-inf,-0.023639213,0.0,-inf,-0.025580298,0.0,-inf,-0.04876976,0.0,-inf,-0.02388866,0.0,-inf,1.797767,0.009942087,0.0,-inf
6.61,-0.032290917,-0.0420825,0.0,-inf,-0.02312127,0.0,-inf,-0.02013001,0.0,-inf,-0.04365521,0.0,-inf,-0.023639213,0.0,-inf,-0.015496878,0.0,-inf,-0.019715935,0.0,-inf,-0.04876976,0.0,-inf,-0.029036963,0.0,-inf,-0.026781294,0.0,-inf,-0.02388866,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.034666725,0.0,-inf,1.7977669,0.009942087,0.0,-inf
6.71,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.034666725,0.0,-inf,-0.015496878,0.0,-inf,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.02013001,0.0,-inf,-0.019715935,0.0,-inf,-0.02312127,0.0,-inf,-0.023639213,0.0,-inf,-0.025580298,0.0,-inf,-0.04876976,0.0,-inf,-0.02388866,0.0,-inf,1.797767,0.009942087,0.0,-inf
6.8100000000000005,-0.032290917,-0.0420825,0.0,-inf,-0.02312127,0.0,-inf,-0.02013001,0.0,-inf,-0.04365521,0.0,-inf,-0.015496878,0.0,-inf,-0.023639213,0.0,-inf,-0.019715935,0.0,-inf,-0.04876976,0.0,-inf,-0.029036963,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.040415537,0.0,-inf,-0.034666725,0.0,-inf,-0.02388866,0.0,-inf,1.7977669,0.009942087,0.0,-inf
6.91,-0.032290917,-0.04876976,0.0,-inf,-0.02388866,0.0,-inf,-0.019715935,0.0,-inf,-0.025580298,0.0,-inf,-0.02312127,0.0,-inf,-0.040415537,0.0,-inf,-0.04365521,0.0,-inf,-0.0420825,0.0,-inf,-0.029036963,0.0,-inf,-0.015496878,0.0,-inf,-0.023639213,0.0,-inf,-0.02013001,0.0,-inf,-0.026781294,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
7.01,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.015496878,0.0,-inf,-0.029036963,0.0,-inf,-0.02013001,0.0,-inf,-0.0420825,0.0,-inf,-0.034666725,0.0,-inf,-0.040415537,0.0,-inf,-0.02312127,0.0,-inf,-0.019715935,0.0,-inf,-0.023639213,0.0,-inf,-0.025580298,0.0,-inf,-0.02388866,0.0,-inf,1.797767,0.009942087,0.0,-inf
7.11,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.02013001,0.0,-inf,-0.023639213,0.0,-inf,-0.025580298,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.029036963,0.0,-inf,-0.019715935,0.0,-inf,-0.015496878,0.0,-inf,-0.02312127,0.0,-inf,-0.034666725,0.0,-inf,-0.02388866,0.0,-inf,1.797767,0.009942087,0.0,-inf
7.21,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.015496878,0.0,-inf,-0.029036963,0.0,-inf,-0.025580298,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.019715935,0.0,-inf,-0.023639213,0.0,-inf,-0.02013001,0.0,-inf,-0.02312127,0.0,-inf,-0.034666725,0.0,-inf,-0.02388866,0.0,-inf,1.797767,0.009942087,0.0,-inf
7.3100000000000005,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.02312127,0.0,-inf,-0.029036963,0.0,-inf,-0.019715935,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
7.41,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,-0.029036963,0.0,-inf,-0.015496878,0.0,-inf,-0.0420825,0.0,-inf,-0.019715935,0.0,-inf,-0.02312127,0.0,-inf,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.04876976,0.0,-inf,-0.02388866,0.0,-inf,-0.025580298,0.0,-inf,1.7977669,0.009942087,0.0,-inf
7.51,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.019715935,0.0,-inf,-0.029036963,0.0,-inf,-0.02312127,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
7.61,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.019715935,0.0,-inf,-0.029036963,0.0,-inf,-0.02312127,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
7.71,-0.032290917,-0.029036963,0.0,-inf,-0.040415537,0.0,-inf,-0.015496878,0.0,-inf,-0.04876976,0.0,-inf,-0.019715935,0.0,-inf,-0.0420825,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,-0.034666725,0.0,-inf,-0.023639213,0.0,-inf,-0.04365521,0.0,-inf,-0.02312127,0.0,-inf,-0.026781294,0.0,-inf,-0.025580298,0.0,-inf,1.797767,0.009942087,0.0,-inf
7.8100000000000005,-0.032290917,-0.04876976,0.0,-inf,-0.02388866,0.0,-inf,-0.019715935,0.0,-inf,-0.02013001,0.0,-inf,-0.02312127,0.0,-inf,-0.040415537,0.0,-inf,-0.0420825,0.0,-inf,-0.029036963,0.0,-inf,-0.023639213,0.0,-inf,-0.015496878,0.0,-inf,-0.04365521,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
7.91,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.02312127,0.0,-inf,-0.029036963,0.0,-inf,-0.019715935,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
8.01,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.02312127,0.0,-inf,-0.029036963,0.0,-inf,-0.019715935,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
8.11,-0.032290917,-0.04876976,0.0,-inf,-0.02388866,0.0,-inf,-0.019715935,0.0,-inf,-0.02013001,0.0,-inf,-0.02312127,0.0,-inf,-0.040415537,0.0,-inf,-0.0420825,0.0,-inf,-0.029036963,0.0,-inf,-0.023639213,0.0,-inf,-0.015496878,0.0,-inf,-0.04365521,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
8.21,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.02312127,0.0,-inf,-0.029036963,0.0,-inf,-0.019715935,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
8.31,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.015496878,0.0,-inf,-0.029036963,0.0,-inf,-0.02013001,0.0,-inf,-0.0420825,0.0,-inf,-0.040415537,0.0,-inf,-0.019715935,0.0,-inf,-0.02312127,0.0,-inf,-0.023639213,0.0,-inf,-0.034666725,0.0,-inf,-0.02388866,0.0,-inf,-0.025580298,0.0,-inf,1.797767,0.009942087,0.0,-inf
8.41,-0.032290917,-0.02388866,0.0,-inf,-0.04365521,0.0,-inf,-0.04876976,0.0,-inf,-0.029036963,0.0,-inf,-0.02013001,0.0,-inf,-0.02312127,0.0,-inf,-0.040415537,0.0,-inf,-0.023639213,0.0,-inf,-0.0420825,0.0,-inf,-0.015496878,0.0,-inf,-0.019715935,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
8.51,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.02013001,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.019715935,0.0,-inf,-0.029036963,0.0,-inf,-0.02312127,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.025580298,0.0,-inf,1.797767,0.009942087,0.0,-inf
8.61,-0.032290917,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.0420825,0.0,-inf,-0.04365521,0.0,-inf,-0.019715935,0.0,-inf,-0.029036963,0.0,-inf,-0.02312127,0.0,-inf,-0.02388866,0.0,-inf,-0.015496878,0.0,-inf,-0.034666725,0.0,-inf,-0.02013001,0.0,-inf,1.797767,0.009942087,0.0,-inf
8.71,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.015496878,0.0,-inf,-0.029036963,0.0,-inf,-0.025580298,0.0,-inf,-0.0420825,0.0,-inf,-0.02312127,0.0,-inf,-0.023639213,0.0,-inf,-0.019715935,0.0,-inf,-0.034666725,0.0,-inf,-0.040415537,0.0,-inf,-0.02388866,0.0,-inf,-0.02013001,0.0,-inf,1.7977669,0.009942087,0.0,-inf
8.81,-0.032290917,-0.02388866,0.0,-inf,-0.04365521,0.0,-inf,-0.04876976,0.0,-inf,-0.029036963,0.0,-inf,-0.02013001,0.0,-inf,-0.02312127,0.0,-inf,-0.040415537,0.0,-inf,-0.019715935,0.0,-inf,-0.0420825,0.0,-inf,-0.015496878,0.0,-inf,-0.023639213,0.0,-inf,-0.025580298,0.0,-inf,-0.026781294,0.0,-inf,-0.034666725,0.0,-inf,1.797767,0.009942087,0.0,-inf
8.91,-0.032290917,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.04876976,0.0,-inf,-0.015496878,0.0,-inf,-0.029036963,0.0,-inf,-0.02013001,0.0,-inf,-0.0420825,0.0,-inf,-0.02312127,0.0,-inf,-0.040415537,0.0,-inf,-0.019715935,0.0,-inf,-0.034666725,0.0,-inf,-0.023639213,0.0,-inf,-0.02388866,0.0,-inf,-0.025580298,0.0,-inf,1.797767,0.009942087,0.0,-inf
9.01,-0.032290917,-0.029036963,0.0,-inf,-0.0420825,0.0,-inf,-0.015496878,0.0,-inf,-0.04365521,0.0,-inf,-0.026781294,0.0,-inf,-0.02013001,0.0,-inf,-0.023639213,0.0,-inf,-0.040415537,0.0,-inf,-0.034666725,0.0,-inf,-0.02312127,0.0,-inf,-0.02388866,0.0,-inf,-0.019715935,0.0,-inf,-0.025580298,0.0,-inf,-0.04876976,0.0,-inf,1.7977669,0.009942087,0.0,-inf
