step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,silhouette_clsuter_11,std_year_cluster_11,silhouette_by_std_year_cluster_11,silhouette_clsuter_12,std_year_cluster_12,silhouette_by_std_year_cluster_12,silhouette_clsuter_13,std_year_cluster_13,silhouette_by_std_year_cluster_13,silhouette_clsuter_14,std_year_cluster_14,silhouette_by_std_year_cluster_14,silhouette_clsuter_15,std_year_cluster_15,silhouette_by_std_year_cluster_15,silhouette_clsuter_16,std_year_cluster_16,silhouette_by_std_year_cluster_16,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
3.11,-0.06288264,-0.119485945,0.0,-inf,-0.07797499,0.0,-inf,-0.081477694,0.3715659409345394,-0.21928192344126796,-0.08445157,0.0,-inf,-0.07057207,0.0,-inf,-0.117025055,0.0,-inf,-0.07691695,0.0,-inf,-0.08493002,0.0,-inf,-0.0077929744,0.0,-inf,0.29922557,0.5455997241762628,0.5484342376146322,0.041711964,0.0,inf,-0.086598866,0.0,-inf,-0.063414976,0.0,-inf,-0.070812315,0.0,-inf,-0.068436004,0.0,-inf,-0.028597841,0.0,-inf,1.7756791,0.096467085,0.05732285406942514,
3.21,-0.06647296,0.03781648,0.4283173102790937,0.08829080425792328,-0.080989264,0.0,-inf,-0.09903435,0.0,-inf,-0.07557639,0.0,-inf,-0.100600615,0.0,-inf,-0.076489344,0.0,-inf,0.011076194,0.0,inf,-0.07172755,0.0,-inf,-0.08445432,0.0,-inf,-0.059708953,0.0,-inf,-0.047699165,0.324452425143463,-0.14701435681391223,0.02070091,0.0,inf,-0.07890912,0.0,-inf,-0.079549074,0.0,-inf,-0.013200091,0.0,-inf,-0.07218301,0.0,-inf,1.7744122,0.042370893,0.04704810846390979,
3.31,-0.055214994,-0.047927834,0.0,-inf,-0.06514282,0.0,-inf,-0.10158711,0.3577848556266264,-0.28393350828053193,-0.06376709,0.0,-inf,-0.06944094,0.0,-inf,-0.06132166,0.0,-inf,0.02173935,0.0,inf,-0.056145035,0.0,-inf,-0.06838599,0.0,-inf,-0.038742576,0.0,-inf,-0.06489294,0.0,-inf,-0.00025466667,0.0,-inf,0.008004421,0.0,inf,-0.054934736,0.0,-inf,-0.069390245,0.0,-inf,-0.048990954,0.0,-inf,1.7786539,0.03130464,0.02236155347666415,
3.41,-0.058007203,0.034210477,0.0,inf,-0.05279598,0.0,-inf,-0.072891966,0.0,-inf,-0.0612887,0.3748799230094315,-0.16348888202842318,-0.11231386,0.0,-inf,-0.05539225,0.0,-inf,-0.15248835,0.5245533575947713,-0.2907013150529209,-0.05746715,0.0,-inf,0.007921058,0.0,inf,-0.05616607,0.0,-inf,-0.05969758,0.0,-inf,-0.06534954,0.0,-inf,-0.06741503,0.0,-inf,0.24773723,0.45418167261079256,0.5454584449573074,-0.043476522,0.0,-inf,-0.060967498,0.0,-inf,1.7637341,0.08411529,0.0846009345759372,
3.5100000000000002,-0.06304772,-0.02632998,0.0,-inf,-0.076873474,0.0,-inf,-0.107129805,0.3577848556266264,-0.2994252079294755,-0.074951425,0.0,-inf,-0.06685653,0.0,-inf,-0.0949609,0.0,-inf,-0.072798006,0.0,-inf,-0.07884523,0.0,-inf,-0.0132621825,0.0,-inf,-0.026764655,0.0,-inf,-0.07838935,0.0,-inf,-0.040309638,0.0,-inf,0.042876337,0.0,inf,-0.06715827,0.0,-inf,-0.07060103,0.0,-inf,-0.030701334,0.0,-inf,1.781145,0.03614363,0.02236155347666415,
3.61,-0.04416118,0.009167219,0.43117016025952154,0.021261254664108168,-0.0536435,0.0,-inf,-0.04758464,0.0,-inf,-0.083188064,0.0,-inf,-0.057124317,0.0,-inf,-0.05704408,0.0,-inf,0.01134619,0.07715029177679716,0.1470660703310677,-0.048763208,0.0,-inf,-0.050704904,0.0,-inf,-0.023299105,0.3221897397089213,-0.07231485858755607,0.01000665,0.0,inf,-0.03982332,0.0,-inf,-0.054186076,0.0,-inf,-0.061378807,0.0,-inf,-0.058993608,0.0,-inf,-0.029274628,0.0,-inf,1.7699354,0.027214043,0.0519068869840775,
3.71,-0.048958927,0.0694564,0.24747135317008073,0.28066439851466546,-0.05790917,0.0,-inf,-0.07793519,0.0,-inf,-0.050109502,0.0,-inf,-0.054745972,0.0,-inf,-0.078543544,0.0,-inf,-0.047251653,0.0,-inf,-0.0435938,0.0,-inf,-0.06323834,0.0,-inf,-0.05280608,0.0,-inf,-0.056683976,0.0,-inf,-0.04472631,0.0,-inf,-0.032048423,0.0,-inf,-0.05888032,0.0,-inf,-0.05011531,0.0,-inf,0.022534423,0.0,inf,1.7710187,0.036198102,0.015466959573130046,
3.81,-0.048363406,-0.06525172,0.0,-inf,-0.034608733,0.41058605082089317,-0.08429105869468824,-0.056018215,0.0,-inf,-0.08958183,0.0,-inf,0.07136303,0.0,inf,-0.05956856,0.0,-inf,-0.05790541,0.0,-inf,-0.06163412,0.0,-inf,-0.06134367,0.0,-inf,-0.06581454,0.0,-inf,-0.058589198,0.0,-inf,-0.016247626,0.0,-inf,-0.047866236,0.0,-inf,-0.038549617,0.0,-inf,-0.008347972,0.32736170487812805,-0.025500760082142682,-0.050749548,0.0,-inf,1.7705266,0.03530016,0.04612173473118883,
3.91,-0.05513875,-0.097033136,0.0,-inf,-0.06573089,0.0,-inf,0.0013324886,0.43756967633066246,0.003045203270600825,0.012881873,0.0,inf,-0.061312113,0.0,-inf,-0.07330976,0.0,-inf,-0.032234594,0.31868205810126304,-0.10114969891289191,-0.06567876,0.0,-inf,-0.038944416,0.0,-inf,-0.061972704,0.0,-inf,0.01164426,0.0,inf,-0.07181805,0.0,-inf,-0.09765238,0.0,-inf,-0.06131929,0.0,-inf,-0.06268341,0.0,-inf,0.028946914,0.0,inf,1.7663107,0.038202126,0.047265733401995344,
4.01,-0.062119115,0.07105981,0.0,inf,-0.07511859,0.0,-inf,-0.10094711,0.0,-inf,-0.08257599,0.0,-inf,0.007461161,0.0,inf,-0.051178925,0.28305891980612713,-0.18080661359979155,-0.067272715,0.0,-inf,-0.07946016,0.0,-inf,-0.10019784,0.0,-inf,-0.06931271,0.0,-inf,-0.006595329,0.463366099972973,-0.01423351625474742,-0.07602193,0.0,-inf,-0.07125663,0.0,-inf,-0.04817513,0.0,-inf,-0.0774519,0.0,-inf,-0.032249756,0.0,-inf,1.7789398,0.04342427,0.04665156373619376,
4.11,-0.045385,-0.049536783,0.0,-inf,-0.07691245,0.0,-inf,-0.044950467,0.0,-inf,-0.048055314,0.0,-inf,0.07309009,0.1773774327583043,0.41205969784942964,-0.049421016,0.0,-inf,-0.07898399,0.0,-inf,-0.050700862,0.0,-inf,-0.020362046,0.0,-inf,-0.039778244,0.0,-inf,-0.055292264,0.0,-inf,-0.03833644,0.0,-inf,0.0013253458,0.0,inf,-0.04817283,0.0,-inf,-0.018430013,0.0,-inf,-0.06470574,0.0,-inf,1.7761112,0.034882475,0.01108608954739402,
4.21,-0.051034477,-0.09184057,0.0,-inf,-0.060266294,0.0,-inf,-0.07645069,0.0,-inf,-0.05304505,0.0,-inf,-0.07948015,0.0,-inf,-0.05783761,0.0,-inf,-0.05407187,0.0,-inf,-0.05742816,0.0,-inf,-0.0600414,0.0,-inf,-0.0069437423,0.0,-inf,-0.025086408,0.0,-inf,-0.010742106,0.0,-inf,-0.055925716,0.0,-inf,-0.047500215,0.0,-inf,0.008299856,0.0,inf,-0.046964694,0.0,-inf,1.7799487,0.02633337,0.0,
4.3100000000000005,-0.0643135,-0.09247606,0.0,-inf,0.061399747,0.0,inf,-0.09100118,0.0,-inf,-0.06214365,0.0,-inf,-0.020892374,0.0,-inf,-0.07005959,0.0,-inf,-0.0672767,0.0,-inf,-0.07551801,0.0,-inf,-0.09030428,0.0,-inf,-0.10034484,0.0,-inf,-0.006587824,0.0,-inf,-0.068423316,0.0,-inf,-0.023010064,0.0,-inf,-0.061671823,0.0,-inf,-0.07770941,0.0,-inf,-0.061308995,0.0,-inf,1.7921486,0.040051125,0.0,
4.41,-0.049562383,-0.05456641,0.0,-inf,-0.04464734,0.0,-inf,-0.042953763,0.0,-inf,-0.08101026,0.0,-inf,-0.057374835,0.0,-inf,-0.049234983,0.0,-inf,-0.026477996,0.0,-inf,-0.07722344,0.0,-inf,-0.055932693,0.0,-inf,-0.049726684,0.0,-inf,-0.058342777,0.0,-inf,-0.044396367,0.0,-inf,0.047688518,0.0,inf,-0.05160729,0.0,-inf,0.01933962,0.0,inf,-0.096461244,0.0,-inf,1.772812,0.034175504,0.0,
4.51,-0.051984508,-0.06009686,0.0,-inf,-0.09176663,0.0,-inf,-0.05033357,0.0,-inf,0.025269704,0.0,inf,-0.025226885,0.0,-inf,-0.05434483,0.0,-inf,-0.05676388,0.0,-inf,-0.05631207,0.0,-inf,-0.057877075,0.0,-inf,0.033579957,0.0,inf,-0.058087822,0.0,-inf,-0.07906943,0.0,-inf,-0.048191257,0.0,-inf,-0.039521955,0.0,-inf,-0.09146112,0.0,-inf,-0.046398688,0.0,-inf,1.7865454,0.03346235,0.0,
4.61,-0.053123023,-0.059855964,0.0,-inf,0.02138105,0.0,inf,-0.052578572,0.0,-inf,-0.055986978,0.0,-inf,-0.09414668,0.0,-inf,-0.081117064,0.0,-inf,0.03130985,0.0,inf,-0.059402365,0.0,-inf,-0.06331357,0.0,-inf,-0.036000893,0.0,-inf,-0.047505654,0.0,-inf,-0.06379134,0.0,-inf,-0.026923535,0.0,-inf,-0.04896753,0.0,-inf,-0.094395876,0.0,-inf,-0.05350003,0.0,-inf,1.7810645,0.033469964,0.0,
4.71,-0.041127022,-0.090422064,0.0,-inf,-0.048345625,0.0,-inf,-0.07327584,0.0,-inf,-0.03853893,0.0,-inf,0.017447539,0.0,inf,-0.04549881,0.0,-inf,-0.040561974,0.0,-inf,-0.05114471,0.0,-inf,-0.073540844,0.0,-inf,0.010406927,0.0,inf,-0.013059058,0.0,-inf,-0.0067851767,0.0,-inf,-0.041995447,0.0,-inf,-0.03447552,0.0,-inf,-0.045622837,0.0,-inf,-0.03466778,0.0,-inf,1.7723628,0.028184563,0.0,
4.8100000000000005,-0.049956664,-0.09940889,0.0,-inf,-0.0602629,0.0,-inf,-0.084624276,0.0,-inf,-0.048146095,0.0,-inf,0.08561454,0.0,inf,-0.05727486,0.0,-inf,-0.05296243,0.0,-inf,-0.059487656,0.0,-inf,-0.0855362,0.0,-inf,0.020131974,0.0,inf,-0.033707485,0.0,-inf,-0.04361324,0.0,-inf,-0.05513385,0.0,-inf,-0.043520316,0.0,-inf,-0.061860558,0.0,-inf,-0.044306457,0.0,-inf,1.7761805,0.04232374,0.0,
4.91,-0.04556167,-0.04854318,0.0,-inf,-0.07351355,0.0,-inf,-0.047086913,0.0,-inf,-0.04625726,0.0,-inf,-0.03090806,0.0,-inf,-0.04977707,0.0,-inf,-0.0104751615,0.0,-inf,-0.05000191,0.0,-inf,-0.07794998,0.0,-inf,-0.08512755,0.0,-inf,-0.055382162,0.0,-inf,-0.046871927,0.0,-inf,0.043310493,0.0,inf,-0.04150122,0.0,-inf,-0.027741829,0.0,-inf,-0.037912954,0.0,-inf,1.7872643,0.028682323,0.0,
5.01,-0.05063272,-0.0577422,0.0,-inf,-0.07538414,0.0,-inf,-0.050358098,0.0,-inf,-0.055371113,0.0,-inf,-0.08639442,0.0,-inf,-0.017086277,0.0,-inf,-0.012383735,0.0,-inf,-0.055769842,0.0,-inf,-0.054887634,0.0,-inf,-0.055045668,0.0,-inf,-0.05941342,0.0,-inf,-0.046292346,0.0,-inf,-0.0122058075,0.0,-inf,-0.04685163,0.0,-inf,0.0067835846,0.0,inf,-0.08164807,0.0,-inf,1.7860173,0.025379205,0.0,
5.11,-0.053594057,-0.063981466,0.0,-inf,-0.093390375,0.0,-inf,-0.05459193,0.0,-inf,-0.08040122,0.0,-inf,-0.0021531295,0.0,-inf,-0.05830595,0.0,-inf,0.01358856,0.0,inf,-0.060332734,0.0,-inf,-0.06342289,0.0,-inf,-0.04857234,0.0,-inf,-0.060114507,0.0,-inf,-0.09201815,0.0,-inf,-0.050121725,0.0,-inf,-0.012935219,0.0,-inf,-0.023712654,0.0,-inf,-0.056617137,0.0,-inf,1.7839949,0.029248545,0.0,
5.21,-0.0520299,-0.09299226,0.0,-inf,-0.061691437,0.0,-inf,-0.07976721,0.0,-inf,-0.051732786,0.0,-inf,0.028625838,0.0,inf,-0.057686996,0.0,-inf,-0.05272788,0.0,-inf,-0.06132318,0.0,-inf,0.017347625,0.0,inf,-0.047288615,0.0,-inf,-0.09333414,0.0,-inf,-0.023293346,0.0,-inf,-0.056130257,0.0,-inf,-0.057964474,0.0,-inf,-0.039856892,0.0,-inf,-0.045822278,0.0,-inf,1.7801387,0.032180432,0.0,
5.3100000000000005,-0.04647061,-0.053958412,0.0,-inf,-0.07913389,0.0,-inf,-0.045334127,0.0,-inf,-0.050266188,0.0,-inf,-0.02868084,0.0,-inf,-0.078651525,0.0,-inf,-0.05743049,0.0,-inf,-0.057084206,0.0,-inf,-0.052983787,0.0,-inf,0.038785648,0.0,inf,-0.048365526,0.0,-inf,-0.04192192,0.0,-inf,-0.022523575,0.0,-inf,-0.041317094,0.0,-inf,-0.09470146,0.0,-inf,0.010645558,0.0,inf,1.77694,0.03176503,0.0,
5.41,-0.04963906,0.07387582,0.0,inf,-0.054558437,0.0,-inf,-0.048179522,0.0,-inf,-0.031607945,0.0,-inf,-0.05546826,0.0,-inf,-0.083599225,0.0,-inf,-0.05695065,0.0,-inf,-0.045536395,0.0,-inf,-0.053498555,0.0,-inf,-0.05252599,0.0,-inf,-0.08120318,0.0,-inf,-0.04512388,0.0,-inf,-0.055193536,0.0,-inf,-0.02172566,0.0,-inf,-0.09637452,0.0,-inf,0.01680064,0.0,inf,1.7773287,0.03924733,0.0,
5.51,-0.04500828,-0.0518742,0.0,-inf,-0.076936185,0.0,-inf,-0.044129323,0.0,-inf,-0.048533928,0.0,-inf,0.003004365,0.0,inf,-0.05121792,0.0,-inf,-0.05596363,0.0,-inf,-0.07700628,0.0,-inf,-0.054890487,0.0,-inf,-0.017840356,0.0,-inf,-0.046717722,0.0,-inf,-0.040222548,0.0,-inf,0.029035876,0.0,inf,-0.039856263,0.0,-inf,-0.09333544,0.0,-inf,-0.015542063,0.0,-inf,1.7764763,0.029634308,0.0,
5.61,-0.05553588,-0.06332224,0.0,-inf,-0.05469581,0.0,-inf,-0.04819005,0.0,-inf,0.07228444,0.0,inf,-0.06621971,0.0,-inf,-0.09941254,0.0,-inf,-0.049171146,0.0,-inf,-0.06252852,0.0,-inf,-0.059103053,0.0,-inf,-0.055644147,0.0,-inf,0.03248791,0.0,inf,-0.06431972,0.0,-inf,-0.054266486,0.0,-inf,-0.085724905,0.0,-inf,-0.09774151,0.0,-inf,-0.03723979,0.0,-inf,1.7792987,0.042482324,0.0,
5.71,-0.05306812,-0.099438176,0.0,-inf,-0.06672991,0.0,-inf,-0.054552097,0.0,-inf,-0.084442995,0.0,-inf,-0.06293588,0.0,-inf,-0.031227244,0.0,-inf,-0.06683112,0.0,-inf,-0.050364435,0.0,-inf,-0.0563245,0.0,-inf,-0.058853585,0.0,-inf,-0.08642474,0.0,-inf,-0.05035272,0.0,-inf,-0.061683875,0.0,-inf,-0.04313232,0.0,-inf,0.026585115,0.0,inf,0.041272644,0.0,inf,1.7813911,0.035844557,0.0,
5.8100000000000005,-0.047627553,-0.080498904,0.0,-inf,-0.050054755,0.0,-inf,-0.08003994,0.0,-inf,-0.05467483,0.0,-inf,-0.033494603,0.0,-inf,-0.058879495,0.0,-inf,-0.046780583,0.0,-inf,-0.042690977,0.0,-inf,-0.024861757,0.0,-inf,-0.05196886,0.0,-inf,-0.058607817,0.0,-inf,-0.055618964,0.0,-inf,0.04310708,0.0,inf,0.0144216325,0.0,inf,-0.04348781,0.0,-inf,-0.0957771,0.0,-inf,1.777451,0.033135213,0.0,
5.91,-0.048001748,-0.056086134,0.0,-inf,-0.079539075,0.0,-inf,-0.049551945,0.0,-inf,-0.054060735,0.0,-inf,-0.003671075,0.0,-inf,-0.0761956,0.0,-inf,-0.004768174,0.0,-inf,-0.058501855,0.0,-inf,-0.045024205,0.0,-inf,-0.055442017,0.0,-inf,-0.058253236,0.0,-inf,-0.051646423,0.0,-inf,-0.01567507,0.0,-inf,-0.044167947,0.0,-inf,-0.090193264,0.0,-inf,-7.4530755e-05,0.0,-inf,1.7816725,0.026360966,0.0,-inf
6.01,-0.06392663,-0.0934171,0.0,-inf,-0.06962164,0.0,-inf,-0.09180606,0.0,-inf,-0.02451878,0.0,-inf,0.034514934,0.0,inf,-0.073247865,0.0,-inf,-0.07015089,0.0,-inf,-0.0647505,0.0,-inf,-0.09225119,0.0,-inf,-0.07477025,0.0,-inf,-0.07357209,0.0,-inf,-0.07100709,0.0,-inf,0.061271105,0.0,inf,-0.037575435,0.0,-inf,-0.064854406,0.0,-inf,-0.106793925,0.0,-inf,1.7837081,0.044412646,0.0,
6.11,-0.046449702,-0.054929163,0.0,-inf,-0.07798492,0.0,-inf,-0.04670189,0.0,-inf,-0.05208706,0.0,-inf,0.008262421,0.0,inf,-0.05302115,0.0,-inf,-0.015520809,0.0,-inf,-0.05685864,0.0,-inf,-0.076125436,0.0,-inf,-0.08982197,0.0,-inf,-0.049850944,0.0,-inf,-0.056430347,0.0,-inf,0.0031450808,0.0,inf,-0.04131469,0.0,-inf,-0.013866118,0.0,-inf,-0.042545073,0.0,-inf,1.7802228,0.026912207,0.0,
6.21,-0.046444114,-0.076949894,0.0,-inf,-0.049075834,0.0,-inf,-0.076904714,0.0,-inf,-0.05373625,0.0,-inf,0.0077971327,0.0,inf,-0.057102352,0.0,-inf,-0.04190129,0.0,-inf,-0.046496406,0.0,-inf,-0.012463262,0.0,-inf,-0.050715867,0.0,-inf,-0.05587234,0.0,-inf,-0.053416375,0.0,-inf,0.0027418896,0.0,inf,-0.011858271,0.0,-inf,-0.04305369,0.0,-inf,-0.09211477,0.0,-inf,1.7789892,0.027333777,0.0,
6.3100000000000005,-0.05200299,-0.058279786,0.0,-inf,-0.034478847,0.0,-inf,-0.04569371,0.0,-inf,0.03952012,0.0,inf,-0.061833072,0.0,-inf,-0.094068065,0.0,-inf,-0.047344364,0.0,-inf,-0.057705875,0.0,-inf,-0.05428705,0.0,-inf,-0.05157116,0.0,-inf,-0.027277997,0.0,-inf,-0.062317062,0.0,-inf,-0.051102296,0.0,-inf,-0.080287606,0.0,-inf,0.019173784,0.0,inf,-0.09374123,0.0,-inf,1.7795026,0.03418916,0.0,
6.41,-0.055720817,-0.040737588,0.0,-inf,-0.060905594,0.0,-inf,0.012640615,0.0,inf,-0.053561144,0.0,-inf,-0.06919793,0.0,-inf,-0.051241145,0.0,-inf,-0.0875554,0.0,-inf,-0.097937286,0.0,-inf,-0.0856026,0.0,-inf,-0.06477847,0.0,-inf,-0.05824999,0.0,-inf,-0.061843563,0.0,-inf,-0.06311534,0.0,-inf,-0.059223983,0.0,-inf,-0.0063035702,0.0,-inf,0.052659083,0.0,inf,1.7858562,0.037598033,0.0,
6.51,-0.042594854,0.0035325114,0.0,inf,-0.05038419,0.0,-inf,-0.03876734,0.0,-inf,-0.07670058,0.0,-inf,-0.04813329,0.0,-inf,-0.022048365,0.0,-inf,-0.051687844,0.0,-inf,-0.04216957,0.0,-inf,-0.034452353,0.0,-inf,-0.043781143,0.0,-inf,-0.077552244,0.0,-inf,-0.03423529,0.0,-inf,-0.04712494,0.0,-inf,-0.0046131206,0.0,-inf,-0.09235647,0.0,-inf,0.05366245,0.0,inf,1.7704054,0.033650383,0.0,
6.61,-0.048767198,-0.09029762,0.0,-inf,-0.05625494,0.0,-inf,-0.048846427,0.0,-inf,-0.07598055,0.0,-inf,-0.054109924,0.0,-inf,-0.07845208,0.0,-inf,-0.056358155,0.0,-inf,-0.049750395,0.0,-inf,-0.042932615,0.0,-inf,-0.05127428,0.0,-inf,-0.0027395773,0.0,-inf,-0.043535195,0.0,-inf,-0.05403525,0.0,-inf,-0.009205856,0.0,-inf,0.002993618,0.0,inf,-0.025668874,0.0,-inf,1.7756952,0.025447864,0.0,
6.71,-0.04815832,-0.056508403,0.0,-inf,-0.07881523,0.0,-inf,-0.04495631,0.0,-inf,0.0025582,0.0,inf,-0.059179258,0.0,-inf,-0.0158942,0.0,-inf,-0.04451616,0.0,-inf,-0.055642225,0.0,-inf,-0.054151326,0.0,-inf,-0.052537713,0.0,-inf,-0.059697296,0.0,-inf,-0.07831622,0.0,-inf,-0.04910333,0.0,-inf,-0.09252881,0.0,-inf,0.004438599,0.0,inf,-0.010889263,0.0,-inf,1.7816763,0.027395334,0.0,
6.8100000000000005,-0.062782615,-0.10213465,0.0,-inf,-0.07490127,0.0,-inf,-0.06664295,0.0,-inf,-0.09027382,0.0,-inf,0.03241252,0.0,inf,-0.09303087,0.0,-inf,-0.073188365,0.0,-inf,-0.06777931,0.0,-inf,-0.05810679,0.0,-inf,-0.07369627,0.0,-inf,-0.09523437,0.0,-inf,-0.05946197,0.0,-inf,-0.07010032,0.0,-inf,0.087229684,0.0,inf,-0.037752118,0.0,-inf,0.013143681,0.0,inf,1.7805015,0.050507393,0.0,
6.91,-0.05379509,-0.05548231,0.0,-inf,0.13540062,0.0,inf,-0.05301174,0.0,-inf,-0.05712191,0.0,-inf,-0.09985748,0.0,-inf,-0.08424361,0.0,-inf,-0.0080637755,0.0,-inf,-0.06106037,0.0,-inf,-0.047252096,0.0,-inf,-0.059756532,0.0,-inf,-0.06307282,0.0,-inf,-0.055011243,0.0,-inf,-0.043446053,0.0,-inf,-0.044982266,0.0,-inf,0.02593144,0.0,inf,-0.10033309,0.0,-inf,1.7730874,0.054563202,0.0,
7.01,-0.05453343,-0.0923684,0.0,-inf,-0.067991644,0.0,-inf,-0.058149286,0.0,-inf,-0.08254995,0.0,-inf,-0.06472199,0.0,-inf,-0.009984352,0.0,-inf,-0.066084065,0.0,-inf,-0.059811216,0.0,-inf,-0.05351937,0.0,-inf,-0.08622515,0.0,-inf,-0.066016294,0.0,-inf,-0.052265905,0.0,-inf,-0.061282855,0.0,-inf,0.019185266,0.0,inf,-0.028837746,0.0,-inf,-0.014455828,0.0,-inf,1.7862524,0.0290496,0.0,
7.11,-0.05187906,-0.05727245,0.0,-inf,-0.048336267,0.0,-inf,-0.0464801,0.0,-inf,-0.08292082,0.0,-inf,-0.060894962,0.0,-inf,0.045735367,0.0,inf,-0.047222406,0.0,-inf,-0.05899495,0.0,-inf,-0.05515591,0.0,-inf,-0.05256336,0.0,-inf,-0.061262794,0.0,-inf,-0.07901018,0.0,-inf,-0.052169517,0.0,-inf,-0.09828529,0.0,-inf,0.024993926,0.0,inf,-0.028967783,0.0,-inf,1.7745898,0.035198167,0.0,
7.21,-0.041629534,-0.046537872,0.0,-inf,-0.073681414,0.0,-inf,-0.035474002,0.0,-inf,0.001012777,0.0,inf,-0.04882659,0.0,-inf,-0.011150848,0.0,-inf,-0.03531624,0.0,-inf,-0.07362172,0.0,-inf,-0.043140996,0.0,-inf,-0.046133716,0.0,-inf,-0.051383074,0.0,-inf,-0.039043374,0.0,-inf,-0.041995097,0.0,-inf,-0.090772085,0.0,-inf,0.021831317,0.0,inf,-0.0062122517,0.0,-inf,1.7736275,0.028110098,0.0,
7.3100000000000005,-0.052622106,-0.09491285,0.0,-inf,-0.06561051,0.0,-inf,-0.082588285,0.0,-inf,-0.055117056,0.0,-inf,-0.018650047,0.0,-inf,-0.061051544,0.0,-inf,-0.057673536,0.0,-inf,-0.062279638,0.0,-inf,-0.08409372,0.0,-inf,0.01606137,0.0,inf,-0.030332776,0.0,-inf,-0.0500459,0.0,-inf,-0.0660464,0.0,-inf,-0.05059724,0.0,-inf,-0.059251025,0.0,-inf,0.0072845216,0.0,inf,1.7840357,0.029778354,0.0,
7.41,-0.05407964,-0.0809124,0.0,-inf,-0.05908848,0.0,-inf,-0.09404448,0.0,-inf,-0.048913375,0.0,-inf,-0.06475826,0.0,-inf,-0.050615247,0.0,-inf,-0.019056378,0.0,-inf,0.008596917,0.0,inf,-0.060578074,0.0,-inf,-0.06469323,0.0,-inf,-0.060977668,0.0,-inf,0.019266272,0.0,inf,-0.056800175,0.0,-inf,-0.05518647,0.0,-inf,-0.09259842,0.0,-inf,-0.03128608,0.0,-inf,1.7837017,0.030684056,0.0,
7.51,-0.04859821,-0.055597328,0.0,-inf,-0.07247249,0.0,-inf,-0.04673235,0.0,-inf,-0.05241227,0.0,-inf,-0.08460823,0.0,-inf,-0.0521944,0.0,-inf,-0.0010237608,0.0,-inf,-0.057069413,0.0,-inf,-0.006721466,0.0,-inf,-0.05328033,0.0,-inf,-0.052562945,0.0,-inf,-0.04369546,0.0,-inf,-0.020213943,0.0,-inf,-0.04410597,0.0,-inf,-0.08063329,0.0,-inf,-0.0042339535,0.0,-inf,1.7864027,0.024699476,0.0,-inf
7.61,-0.050086744,-0.090407155,0.0,-inf,-0.05918187,0.0,-inf,-0.009769722,0.0,-inf,-0.052015167,0.0,-inf,-0.07973337,0.0,-inf,-0.05523266,0.0,-inf,-0.054291096,0.0,-inf,-0.07881683,0.0,-inf,-0.060214955,0.0,-inf,0.008475115,0.0,inf,-0.012571061,0.0,-inf,-0.04508454,0.0,-inf,-0.05731272,0.0,-inf,-0.046803012,0.0,-inf,0.0017668847,0.0,inf,-0.056325477,0.0,-inf,1.7822134,0.028129164,0.0,
7.71,-0.041177496,-0.05129755,0.0,-inf,-0.011061374,0.0,-inf,-0.03849045,0.0,-inf,-0.07331921,0.0,-inf,-0.03474655,0.0,-inf,-0.04227897,0.0,-inf,-0.07329187,0.0,-inf,0.006209135,0.0,inf,-0.04538698,0.0,-inf,-0.041071735,0.0,-inf,-0.045641612,0.0,-inf,-0.09127082,0.0,-inf,-0.048305966,0.0,-inf,-0.008586276,0.0,-inf,0.024046954,0.0,inf,-0.034800876,0.0,-inf,1.7730391,0.028690778,0.0,
7.8100000000000005,-0.047099918,-0.054874424,0.0,-inf,-0.079730235,0.0,-inf,-0.042877555,0.0,-inf,0.039999265,0.0,inf,-0.05798021,0.0,-inf,-0.030381203,0.0,-inf,-0.042265438,0.0,-inf,-0.079202026,0.0,-inf,-0.051451817,0.0,-inf,-0.053949125,0.0,-inf,-0.058368433,0.0,-inf,-0.046462465,0.0,-inf,-0.04949682,0.0,-inf,-0.09500161,0.0,-inf,0.011929352,0.0,inf,-0.023181656,0.0,-inf,1.7772977,0.032239005,0.0,
7.91,-0.04148948,-0.04627478,0.0,-inf,-0.07363858,0.0,-inf,-0.035203904,0.0,-inf,0.0020070518,0.0,inf,-0.048613366,0.0,-inf,0.02571152,0.0,inf,-0.035149656,0.0,-inf,-0.07362422,0.0,-inf,-0.04283398,0.0,-inf,-0.04585807,0.0,-inf,-0.051332574,0.0,-inf,-0.03884301,0.0,-inf,-0.041682422,0.0,-inf,-0.09126146,0.0,-inf,-0.011957113,0.0,-inf,-0.0066699814,0.0,-inf,1.7733533,0.02868628,0.0,
