step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
2.61,-0.024433922,-0.039134644,0.3577848556266264,-0.10938038141211813,-0.01242383,0.4987105921835554,-0.024911903419692606,-0.020242272,0.49994692933560325,-0.040488841429191576,-0.036105234,0.0,-inf,-0.013940318,0.4994804278144397,-0.02790963725497756,-0.016072918,0.4705896847270212,-0.034154844976977586,-0.01060114,0.0,-inf,-0.033219416,0.0,-inf,-0.03251696,0.0,-inf,1.7941355,0.010669199,0.25850138774302733,-inf
2.71,-0.024815965,-0.036670614,0.0,-inf,-0.018373238,0.49861645729945425,-0.03684843862213967,-0.032839227,0.0,-inf,-0.018264527,0.49997949848266987,-0.03653055086603922,-0.03294106,0.0,-inf,-0.0058225915,0.0,-inf,-0.016484663,0.49928566185550627,-0.033016495665371105,-0.014805958,0.4994804278144397,-0.02964271841394489,-0.038442474,0.3577848556266264,-0.10744578272120135,1.7940322,0.010867815,0.26168298900874404,-inf
2.81,-0.024433922,-0.039134644,0.3577848556266264,-0.10938038141211813,-0.016072918,0.4705896847270212,-0.034154844976977586,-0.01242383,0.4987105921835554,-0.024911903419692606,-0.036105234,0.0,-inf,-0.033219416,0.0,-inf,-0.03251696,0.0,-inf,-0.020242272,0.49994692933560325,-0.040488841429191576,-0.01060114,0.0,-inf,-0.013940318,0.4994804278144397,-0.02790963725497756,1.7941356,0.010669199,0.2585013877430273,-inf
2.91,-0.024433922,-0.03251696,0.0,-inf,-0.013940318,0.4994804278144397,-0.02790963725497756,-0.020242272,0.49994692933560325,-0.040488841429191576,-0.01242383,0.4987105921835554,-0.024911903419692606,-0.036105234,0.0,-inf,-0.039134644,0.3577848556266264,-0.10938038141211813,-0.01060114,0.0,-inf,-0.016072918,0.4705896847270212,-0.034154844976977586,-0.033219416,0.0,-inf,1.7941356,0.010669199,0.2585013877430273,-inf
3.0100000000000002,-0.024433922,-0.036105234,0.0,-inf,-0.01242383,0.4987105921835554,-0.024911903419692606,-0.020242272,0.49994692933560325,-0.040488841429191576,-0.039134644,0.3577848556266264,-0.10938038141211813,-0.01060114,0.0,-inf,-0.016072918,0.4705896847270212,-0.034154844976977586,-0.033219416,0.0,-inf,-0.013940318,0.4994804278144397,-0.02790963725497756,-0.03251696,0.0,-inf,1.7941355,0.010669199,0.25850138774302733,-inf
3.11,-0.024433922,-0.039134644,0.3577848556266264,-0.10938038141211813,-0.01242383,0.4987105921835554,-0.024911903419692606,-0.036105234,0.0,-inf,-0.013940318,0.4994804278144397,-0.02790963725497756,-0.016072918,0.4705896847270212,-0.034154844976977586,-0.033219416,0.0,-inf,-0.01060114,0.0,-inf,-0.020242272,0.49994692933560325,-0.040488841429191576,-0.03251696,0.0,-inf,1.7941355,0.010669199,0.25850138774302733,-inf
3.21,-0.023118246,-0.014527967,0.49928566185550627,-0.029097505315279003,-0.03732067,0.3577848556266264,-0.10431036739963416,-0.010741704,0.4987105921835554,-0.021538953276593296,-0.030996937,0.0,-inf,-0.034739427,0.0,-inf,-0.012143059,0.4994804278144397,-0.024311380438836516,-0.019336753,0.0,-inf,-0.0152246365,0.4705896847270212,-0.03235225298488588,-0.031525027,0.0,-inf,1.7938393,0.0099626575,0.2584279135785721,-inf
3.31,-0.024433922,-0.020242272,0.49994692933560325,-0.040488841429191576,-0.039134644,0.3577848556266264,-0.10938038141211813,-0.01242383,0.4987105921835554,-0.024911903419692606,-0.03251696,0.0,-inf,-0.01060114,0.0,-inf,-0.013940318,0.4994804278144397,-0.02790963725497756,-0.016072918,0.4705896847270212,-0.034154844976977586,-0.036105234,0.0,-inf,-0.033219416,0.0,-inf,1.7941356,0.010669199,0.25850138774302733,-inf
3.41,-0.023118246,-0.034739427,0.0,-inf,-0.010741704,0.4987105921835554,-0.021538953276593296,-0.014527967,0.49928566185550627,-0.029097505315279003,-0.031525027,0.0,-inf,-0.03732067,0.3577848556266264,-0.10431036739963416,-0.0152246365,0.4705896847270212,-0.03235225298488588,-0.019336753,0.0,-inf,-0.012143059,0.4994804278144397,-0.024311380438836516,-0.030996937,0.0,-inf,1.7938393,0.009962658,0.2584279135785721,-inf
3.5100000000000002,-0.026901789,-0.040894914,0.3577848556266264,-0.11430029464728282,-0.017089088,0.0,-inf,-0.009034174,0.0,-inf,-0.014161377,0.0,-inf,-0.034778666,0.0,-inf,-0.017360626,0.4994804278144397,-0.03475736950201187,-0.037074216,0.49989864294056563,-0.07416346540186743,-0.022590945,0.49994692933560325,-0.04518668526177921,-0.020477688,0.49861645729945425,-0.041069017358372505,1.7985469,0.010534839,0.26174747922407654,-inf
3.61,-0.023578124,-0.031095149,0.0,-inf,-0.010677648,0.4987105921835554,-0.021410509309919987,-0.016180454,0.4705896847270212,-0.03438335846949694,-0.031152185,0.0,-inf,-0.012421923,0.4994804278144397,-0.02486968871348139,-0.026457664,0.4998015872937748,-0.05293633373342487,-0.01995821,0.0,-inf,-0.03694521,0.3577848556266264,-0.10326096347041111,-0.015402263,0.0,-inf,1.7968335,0.008885898,0.2584852386272686,-inf
3.71,-0.025584735,-0.03614847,0.49989864294056563,-0.07231159837219688,-0.018309057,0.4705896847270212,-0.03890662577846622,-0.039990786,0.3577848556266264,-0.11177327892479448,-0.013641807,0.4987105921835554,-0.02735415582602572,-0.022127299,0.0,-inf,-0.015444886,0.4994804278144397,-0.030921904201414562,-0.017847108,0.0,-inf,-0.033603843,0.0,-inf,-0.012240793,0.0,-inf,1.7978712,0.009905833,0.2584960225880232,-inf
3.81,-0.024433922,-0.020242272,0.49994692933560325,-0.040488841429191576,-0.039134644,0.3577848556266264,-0.10938038141211813,-0.01242383,0.4987105921835554,-0.024911903419692606,-0.03251696,0.0,-inf,-0.01060114,0.0,-inf,-0.013940318,0.4994804278144397,-0.02790963725497756,-0.016072918,0.4705896847270212,-0.034154844976977586,-0.036105234,0.0,-inf,-0.033219416,0.0,-inf,1.7941356,0.010669199,0.25850138774302733,-inf
3.91,-0.024433922,-0.020242272,0.49994692933560325,-0.040488841429191576,-0.039134644,0.3577848556266264,-0.10938038141211813,-0.01242383,0.4987105921835554,-0.024911903419692606,-0.03251696,0.0,-inf,-0.016072918,0.4705896847270212,-0.034154844976977586,-0.013940318,0.4994804278144397,-0.02790963725497756,-0.01060114,0.0,-inf,-0.036105234,0.0,-inf,-0.033219416,0.0,-inf,1.7941356,0.010669199,0.25850138774302733,-inf
4.01,-0.024433922,-0.013940318,0.4994804278144397,-0.02790963725497756,-0.01060114,0.0,-inf,-0.033219416,0.0,-inf,-0.016072918,0.4705896847270212,-0.034154844976977586,-0.01242383,0.4987105921835554,-0.024911903419692606,-0.039134644,0.3577848556266264,-0.10938038141211813,-0.020242272,0.49994692933560325,-0.040488841429191576,-0.03251696,0.0,-inf,-0.036105234,0.0,-inf,1.7941356,0.010669199,0.25850138774302733,-inf
4.11,-0.024433922,-0.020242272,0.49994692933560325,-0.040488841429191576,-0.039134644,0.3577848556266264,-0.10938038141211813,-0.01242383,0.4987105921835554,-0.024911903419692606,-0.03251696,0.0,-inf,-0.016072918,0.4705896847270212,-0.034154844976977586,-0.013940318,0.4994804278144397,-0.02790963725497756,-0.01060114,0.0,-inf,-0.036105234,0.0,-inf,-0.033219416,0.0,-inf,1.7941356,0.010669199,0.25850138774302733,-inf
4.21,-0.024433922,-0.020242272,0.49994692933560325,-0.040488841429191576,-0.039134644,0.3577848556266264,-0.10938038141211813,-0.01242383,0.4987105921835554,-0.024911903419692606,-0.03251696,0.0,-inf,-0.033219416,0.0,-inf,-0.013940318,0.4994804278144397,-0.02790963725497756,-0.016072918,0.4705896847270212,-0.034154844976977586,-0.01060114,0.0,-inf,-0.036105234,0.0,-inf,1.7941356,0.010669199,0.25850138774302733,-inf
4.3100000000000005,-0.024433922,-0.020242272,0.49994692933560325,-0.040488841429191576,-0.039134644,0.3577848556266264,-0.10938038141211813,-0.01242383,0.4987105921835554,-0.024911903419692606,-0.03251696,0.0,-inf,-0.016072918,0.4705896847270212,-0.034154844976977586,-0.013940318,0.4994804278144397,-0.02790963725497756,-0.01060114,0.0,-inf,-0.036105234,0.0,-inf,-0.033219416,0.0,-inf,1.7941356,0.010669199,0.25850138774302733,-inf
4.41,-0.024433922,-0.020242272,0.49994692933560325,-0.040488841429191576,-0.039134644,0.3577848556266264,-0.10938038141211813,-0.01242383,0.4987105921835554,-0.024911903419692606,-0.03251696,0.0,-inf,-0.016072918,0.4705896847270212,-0.034154844976977586,-0.013940318,0.4994804278144397,-0.02790963725497756,-0.01060114,0.0,-inf,-0.036105234,0.0,-inf,-0.033219416,0.0,-inf,1.7941356,0.010669199,0.25850138774302733,-inf
4.51,-0.024433922,-0.013940318,0.4994804278144397,-0.02790963725497756,-0.01060114,0.0,-inf,-0.033219416,0.0,-inf,-0.016072918,0.4705896847270212,-0.034154844976977586,-0.01242383,0.4987105921835554,-0.024911903419692606,-0.039134644,0.3577848556266264,-0.10938038141211813,-0.020242272,0.49994692933560325,-0.040488841429191576,-0.036105234,0.0,-inf,-0.03251696,0.0,-inf,1.7941355,0.010669199,0.25850138774302733,-inf
4.61,-0.023578124,-0.031095149,0.0,-inf,-0.016180454,0.4705896847270212,-0.03438335846949694,-0.015402263,0.0,-inf,-0.012421923,0.4994804278144397,-0.02486968871348139,-0.010677648,0.4987105921835554,-0.021410509309919987,-0.03694521,0.3577848556266264,-0.10326096347041111,-0.026457664,0.4998015872937748,-0.05293633373342487,-0.031152185,0.0,-inf,-0.01995821,0.0,-inf,1.7968335,0.008885899,0.25848523862726863,-inf
4.71,-0.024433922,-0.013940318,0.4994804278144397,-0.02790963725497756,-0.01060114,0.0,-inf,-0.033219416,0.0,-inf,-0.016072918,0.4705896847270212,-0.034154844976977586,-0.01242383,0.4987105921835554,-0.024911903419692606,-0.039134644,0.3577848556266264,-0.10938038141211813,-0.020242272,0.49994692933560325,-0.040488841429191576,-0.036105234,0.0,-inf,-0.03251696,0.0,-inf,1.7941355,0.010669199,0.25850138774302733,-inf
4.8100000000000005,-0.024433922,-0.020242272,0.49994692933560325,-0.040488841429191576,-0.039134644,0.3577848556266264,-0.10938038141211813,-0.01242383,0.4987105921835554,-0.024911903419692606,-0.03251696,0.0,-inf,-0.016072918,0.4705896847270212,-0.034154844976977586,-0.013940318,0.4994804278144397,-0.02790963725497756,-0.01060114,0.0,-inf,-0.036105234,0.0,-inf,-0.033219416,0.0,-inf,1.7941356,0.010669199,0.25850138774302733,-inf
4.91,-0.0230169,-0.036842026,0.3577848556266264,-0.10297256923274535,-0.010757841,0.4987105921835554,-0.021571310773111887,-0.014342808,0.49928566185550627,-0.028726657423635338,-0.013117206,0.4994804278144397,-0.02626170226591304,-0.016857153,0.49997949848266987,-0.03371568805499056,-0.030850055,0.0,-inf,-0.016590143,0.0,-inf,-0.030999353,0.0,-inf,-0.034761604,0.0,-inf,1.7950486,0.009755137,0.26169344844031084,-inf
5.01,-0.023578124,-0.015402263,0.0,-inf,-0.03694521,0.3577848556266264,-0.10326096347041111,-0.010677648,0.4987105921835554,-0.021410509309919987,-0.012421923,0.4994804278144397,-0.02486968871348139,-0.031095149,0.0,-inf,-0.016180454,0.4705896847270212,-0.03438335846949694,-0.01995821,0.0,-inf,-0.026457664,0.4998015872937748,-0.05293633373342487,-0.031152185,0.0,-inf,1.7968335,0.008885898,0.2584852386272686,-inf
5.11,-0.024588706,-0.03201241,0.0,-inf,-0.018445937,0.49861645729945425,-0.03699424014776165,-0.018935543,0.49997949848266987,-0.03787263800041511,-0.031675164,0.0,-inf,-0.012793813,0.4999983478802478,-0.025587710349486627,-0.027547892,0.4998015872937748,-0.05511765645288605,-0.036999848,0.3577848556266264,-0.10341367768385049,-0.010533734,0.0,-inf,-0.015340785,0.0,-inf,1.7966897,0.00899283,0.26179786073141925,-inf
5.21,-0.024433922,-0.013940318,0.4994804278144397,-0.02790963725497756,-0.01060114,0.0,-inf,-0.033219416,0.0,-inf,-0.016072918,0.4705896847270212,-0.034154844976977586,-0.01242383,0.4987105921835554,-0.024911903419692606,-0.039134644,0.3577848556266264,-0.10938038141211813,-0.020242272,0.49994692933560325,-0.040488841429191576,-0.036105234,0.0,-inf,-0.03251696,0.0,-inf,1.7941355,0.010669199,0.25850138774302733,-inf
5.3100000000000005,-0.024433922,-0.013940318,0.4994804278144397,-0.02790963725497756,-0.01060114,0.0,-inf,-0.033219416,0.0,-inf,-0.016072918,0.4705896847270212,-0.034154844976977586,-0.01242383,0.4987105921835554,-0.024911903419692606,-0.039134644,0.3577848556266264,-0.10938038141211813,-0.020242272,0.49994692933560325,-0.040488841429191576,-0.036105234,0.0,-inf,-0.03251696,0.0,-inf,1.7941355,0.010669199,0.25850138774302733,-inf
