step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,silhouette_clsuter_11,std_year_cluster_11,silhouette_by_std_year_cluster_11,silhouette_clsuter_12,std_year_cluster_12,silhouette_by_std_year_cluster_12,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
4.41,-0.030066589,-0.040216453,0.0,-inf,-0.0116956225,0.0,-inf,-0.026703916,0.0,-inf,-0.038645066,0.0,-inf,-0.017605828,0.0,-inf,-0.022727065,0.49861645729945425,-0.04558025403219357,-0.019699631,0.4994804278144397,-0.03944024662796972,-0.04155393,0.0,-inf,-0.033503942,0.0,-inf,-0.021212764,0.0,-inf,-0.047374923,0.0,-inf,-0.020622483,0.0,-inf,1.7962409,0.010886219,0.08317474042615783,-inf
4.51,-0.030066589,-0.040216453,0.0,-inf,-0.0116956225,0.0,-inf,-0.026703916,0.0,-inf,-0.038645066,0.0,-inf,-0.017605828,0.0,-inf,-0.020622483,0.0,-inf,-0.019699631,0.4994804278144397,-0.03944024662796972,-0.04155393,0.0,-inf,-0.033503942,0.0,-inf,-0.021212764,0.0,-inf,-0.047374923,0.0,-inf,-0.022727065,0.49861645729945425,-0.04558025403219357,1.7962412,0.010886218,0.08317474042615783,-inf
4.61,-0.028917035,-0.016512424,0.0,-inf,-0.021336872,0.0,-inf,-0.036736615,0.0,-inf,-0.020273924,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.04062082,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.025542257,0.0,-inf,-0.037166305,0.0,-inf,-0.0114420885,0.0,-inf,-0.024064891,0.0,-inf,-0.021551438,0.0,-inf,1.7991842,0.009755466,0.07143877362008884,-inf
4.71,-0.028917035,-0.016512424,0.0,-inf,-0.021336872,0.0,-inf,-0.036736615,0.0,-inf,-0.025542257,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.037166305,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.020273924,0.0,-inf,-0.04062082,0.0,-inf,-0.021551438,0.0,-inf,-0.0114420885,0.0,-inf,-0.024064891,0.0,-inf,1.7991842,0.009755466,0.07143877362008884,-inf
4.8100000000000005,-0.028917035,-0.016512424,0.0,-inf,-0.021336872,0.0,-inf,-0.036736615,0.0,-inf,-0.025542257,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.037166305,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.020273924,0.0,-inf,-0.04062082,0.0,-inf,-0.021551438,0.0,-inf,-0.0114420885,0.0,-inf,-0.024064891,0.0,-inf,1.7991842,0.009755466,0.07143877362008884,-inf
4.91,-0.028917035,-0.016512424,0.0,-inf,-0.021336872,0.0,-inf,-0.036736615,0.0,-inf,-0.020273924,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.021551438,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.025542257,0.0,-inf,-0.037166305,0.0,-inf,-0.04062082,0.0,-inf,-0.0114420885,0.0,-inf,-0.024064891,0.0,-inf,1.7991842,0.009755466,0.07143877362008884,-inf
5.01,-0.028917035,-0.016512424,0.0,-inf,-0.021336872,0.0,-inf,-0.036736615,0.0,-inf,-0.025542257,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.021551438,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.020273924,0.0,-inf,-0.037166305,0.0,-inf,-0.04062082,0.0,-inf,-0.0114420885,0.0,-inf,-0.024064891,0.0,-inf,1.7991842,0.009755466,0.07143877362008884,-inf
5.11,-0.028917035,-0.016512424,0.0,-inf,-0.021336872,0.0,-inf,-0.036736615,0.0,-inf,-0.025542257,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.037166305,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.020273924,0.0,-inf,-0.04062082,0.0,-inf,-0.021551438,0.0,-inf,-0.0114420885,0.0,-inf,-0.024064891,0.0,-inf,1.7991842,0.009755466,0.07143877362008884,-inf
5.21,-0.028917035,-0.021551438,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.0114420885,0.0,-inf,-0.036736615,0.0,-inf,-0.024064891,0.0,-inf,-0.025542257,0.0,-inf,-0.04062082,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.037166305,0.0,-inf,-0.020273924,0.0,-inf,-0.016512424,0.0,-inf,-0.021336872,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
5.3100000000000005,-0.028917035,-0.016512424,0.0,-inf,-0.021336872,0.0,-inf,-0.036736615,0.0,-inf,-0.025542257,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.04062082,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.020273924,0.0,-inf,-0.037166305,0.0,-inf,-0.021551438,0.0,-inf,-0.0114420885,0.0,-inf,-0.024064891,0.0,-inf,1.7991842,0.009755466,0.07143877362008884,-inf
5.41,-0.028917035,-0.021551438,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.0114420885,0.0,-inf,-0.036736615,0.0,-inf,-0.024064891,0.0,-inf,-0.025542257,0.0,-inf,-0.04062082,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.037166305,0.0,-inf,-0.020273924,0.0,-inf,-0.016512424,0.0,-inf,-0.021336872,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
5.51,-0.028917035,-0.021551438,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.0114420885,0.0,-inf,-0.036736615,0.0,-inf,-0.024064891,0.0,-inf,-0.025542257,0.0,-inf,-0.037166305,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.016512424,0.0,-inf,-0.020273924,0.0,-inf,-0.04062082,0.0,-inf,-0.021336872,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
5.61,-0.028917035,-0.016512424,0.0,-inf,-0.021336872,0.0,-inf,-0.036736615,0.0,-inf,-0.020273924,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.021551438,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.025542257,0.0,-inf,-0.04062082,0.0,-inf,-0.037166305,0.0,-inf,-0.0114420885,0.0,-inf,-0.024064891,0.0,-inf,1.7991842,0.009755466,0.07143877362008884,-inf
5.71,-0.028917035,-0.016512424,0.0,-inf,-0.021336872,0.0,-inf,-0.036736615,0.0,-inf,-0.025542257,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.037166305,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.020273924,0.0,-inf,-0.04062082,0.0,-inf,-0.021551438,0.0,-inf,-0.0114420885,0.0,-inf,-0.024064891,0.0,-inf,1.7991842,0.009755466,0.07143877362008884,-inf
5.8100000000000005,-0.028917035,-0.016512424,0.0,-inf,-0.021336872,0.0,-inf,-0.036736615,0.0,-inf,-0.020273924,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.021551438,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.025542257,0.0,-inf,-0.037166305,0.0,-inf,-0.04062082,0.0,-inf,-0.0114420885,0.0,-inf,-0.024064891,0.0,-inf,1.7991842,0.009755466,0.07143877362008884,-inf
5.91,-0.028917035,-0.016512424,0.0,-inf,-0.021336872,0.0,-inf,-0.036736615,0.0,-inf,-0.025542257,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.037166305,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.020273924,0.0,-inf,-0.04062082,0.0,-inf,-0.021551438,0.0,-inf,-0.0114420885,0.0,-inf,-0.024064891,0.0,-inf,1.7991842,0.009755466,0.07143877362008884,-inf
6.01,-0.028917035,-0.021551438,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.0114420885,0.0,-inf,-0.036736615,0.0,-inf,-0.024064891,0.0,-inf,-0.025542257,0.0,-inf,-0.04062082,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.037166305,0.0,-inf,-0.020273924,0.0,-inf,-0.016512424,0.0,-inf,-0.021336872,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
6.11,-0.028917035,-0.016512424,0.0,-inf,-0.021336872,0.0,-inf,-0.036736615,0.0,-inf,-0.025542257,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.037166305,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.020273924,0.0,-inf,-0.04062082,0.0,-inf,-0.021551438,0.0,-inf,-0.0114420885,0.0,-inf,-0.024064891,0.0,-inf,1.7991842,0.009755466,0.07143877362008884,-inf
6.21,-0.028917035,-0.016512424,0.0,-inf,-0.021336872,0.0,-inf,-0.036736615,0.0,-inf,-0.020273924,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.037166305,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.025542257,0.0,-inf,-0.04062082,0.0,-inf,-0.021551438,0.0,-inf,-0.0114420885,0.0,-inf,-0.024064891,0.0,-inf,1.7991842,0.009755466,0.07143877362008884,-inf
6.3100000000000005,-0.028917035,-0.037166305,0.0,-inf,-0.0114420885,0.0,-inf,-0.025542257,0.0,-inf,-0.036736615,0.0,-inf,-0.016512424,0.0,-inf,-0.020273924,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.04062082,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.021551438,0.0,-inf,-0.024064891,0.0,-inf,-0.021336872,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
6.41,-0.028917035,-0.037166305,0.0,-inf,-0.0114420885,0.0,-inf,-0.025542257,0.0,-inf,-0.036736615,0.0,-inf,-0.016512424,0.0,-inf,-0.020273924,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.04062082,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.021551438,0.0,-inf,-0.024064891,0.0,-inf,-0.021336872,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
6.51,-0.028917035,-0.037166305,0.0,-inf,-0.0114420885,0.0,-inf,-0.025542257,0.0,-inf,-0.036736615,0.0,-inf,-0.016512424,0.0,-inf,-0.020273924,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.04062082,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.021551438,0.0,-inf,-0.024064891,0.0,-inf,-0.021336872,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
6.61,-0.028917035,-0.024064891,0.0,-inf,-0.037166305,0.0,-inf,-0.021551438,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.04062082,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.020273924,0.0,-inf,-0.016512424,0.0,-inf,-0.036736615,0.0,-inf,-0.0114420885,0.0,-inf,-0.021336872,0.0,-inf,-0.025542257,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
6.71,-0.028917035,-0.016512424,0.0,-inf,-0.021336872,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.020273924,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.036736615,0.0,-inf,-0.037166305,0.0,-inf,-0.025542257,0.0,-inf,-0.04062082,0.0,-inf,-0.021551438,0.0,-inf,-0.0114420885,0.0,-inf,-0.024064891,0.0,-inf,1.7991842,0.009755466,0.07143877362008884,-inf
6.8100000000000005,-0.028917035,-0.037166305,0.0,-inf,-0.0114420885,0.0,-inf,-0.025542257,0.0,-inf,-0.036736615,0.0,-inf,-0.016512424,0.0,-inf,-0.020273924,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.04062082,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.021551438,0.0,-inf,-0.024064891,0.0,-inf,-0.021336872,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
6.91,-0.028917035,-0.037166305,0.0,-inf,-0.0114420885,0.0,-inf,-0.025542257,0.0,-inf,-0.036736615,0.0,-inf,-0.016512424,0.0,-inf,-0.020273924,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.04062082,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.021551438,0.0,-inf,-0.024064891,0.0,-inf,-0.021336872,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
7.01,-0.028917035,-0.016512424,0.0,-inf,-0.021336872,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.025542257,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.036736615,0.0,-inf,-0.037166305,0.0,-inf,-0.020273924,0.0,-inf,-0.04062082,0.0,-inf,-0.021551438,0.0,-inf,-0.0114420885,0.0,-inf,-0.024064891,0.0,-inf,1.7991842,0.009755466,0.07143877362008884,-inf
7.11,-0.028917035,-0.021551438,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.0114420885,0.0,-inf,-0.036736615,0.0,-inf,-0.024064891,0.0,-inf,-0.025542257,0.0,-inf,-0.037166305,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.016512424,0.0,-inf,-0.020273924,0.0,-inf,-0.04062082,0.0,-inf,-0.021336872,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
7.21,-0.028917035,-0.037166305,0.0,-inf,-0.0114420885,0.0,-inf,-0.025542257,0.0,-inf,-0.036736615,0.0,-inf,-0.016512424,0.0,-inf,-0.020273924,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.04062082,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.021551438,0.0,-inf,-0.024064891,0.0,-inf,-0.021336872,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
7.3100000000000005,-0.028917035,-0.037166305,0.0,-inf,-0.0114420885,0.0,-inf,-0.025542257,0.0,-inf,-0.036736615,0.0,-inf,-0.016512424,0.0,-inf,-0.020273924,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.04062082,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.021551438,0.0,-inf,-0.024064891,0.0,-inf,-0.021336872,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
7.41,-0.028917035,-0.037166305,0.0,-inf,-0.0114420885,0.0,-inf,-0.025542257,0.0,-inf,-0.036736615,0.0,-inf,-0.016512424,0.0,-inf,-0.020273924,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.04062082,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.021551438,0.0,-inf,-0.024064891,0.0,-inf,-0.021336872,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
7.51,-0.028917035,-0.04062082,0.0,-inf,-0.024064891,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.0114420885,0.0,-inf,-0.025542257,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.037166305,0.0,-inf,-0.020273924,0.0,-inf,-0.021551438,0.0,-inf,-0.016512424,0.0,-inf,-0.021336872,0.0,-inf,-0.036736615,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
7.61,-0.028917035,-0.037166305,0.0,-inf,-0.0114420885,0.0,-inf,-0.025542257,0.0,-inf,-0.036736615,0.0,-inf,-0.016512424,0.0,-inf,-0.020273924,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.04062082,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.021551438,0.0,-inf,-0.024064891,0.0,-inf,-0.021336872,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
7.71,-0.028917035,-0.04062082,0.0,-inf,-0.024064891,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.0114420885,0.0,-inf,-0.025542257,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.037166305,0.0,-inf,-0.020273924,0.0,-inf,-0.021551438,0.0,-inf,-0.016512424,0.0,-inf,-0.021336872,0.0,-inf,-0.036736615,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
7.8100000000000005,-0.028917035,-0.04062082,0.0,-inf,-0.024064891,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.0114420885,0.0,-inf,-0.025542257,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.037166305,0.0,-inf,-0.020273924,0.0,-inf,-0.021551438,0.0,-inf,-0.016512424,0.0,-inf,-0.021336872,0.0,-inf,-0.036736615,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
7.91,-0.028917035,-0.037166305,0.0,-inf,-0.0114420885,0.0,-inf,-0.025542257,0.0,-inf,-0.036736615,0.0,-inf,-0.016512424,0.0,-inf,-0.020273924,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.04062082,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.021551438,0.0,-inf,-0.024064891,0.0,-inf,-0.021336872,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
8.01,-0.028917035,-0.037166305,0.0,-inf,-0.0114420885,0.0,-inf,-0.025542257,0.0,-inf,-0.036736615,0.0,-inf,-0.016512424,0.0,-inf,-0.020273924,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.04062082,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.021551438,0.0,-inf,-0.024064891,0.0,-inf,-0.021336872,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
8.11,-0.028917035,-0.037166305,0.0,-inf,-0.0114420885,0.0,-inf,-0.025542257,0.0,-inf,-0.036736615,0.0,-inf,-0.016512424,0.0,-inf,-0.020273924,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.04062082,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.021551438,0.0,-inf,-0.024064891,0.0,-inf,-0.021336872,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
8.21,-0.028917035,-0.037166305,0.0,-inf,-0.0114420885,0.0,-inf,-0.025542257,0.0,-inf,-0.036736615,0.0,-inf,-0.016512424,0.0,-inf,-0.020273924,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.04062082,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.021551438,0.0,-inf,-0.024064891,0.0,-inf,-0.021336872,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
8.31,-0.028917035,-0.016512424,0.0,-inf,-0.021336872,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.025542257,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.04062082,0.0,-inf,-0.037166305,0.0,-inf,-0.020273924,0.0,-inf,-0.0114420885,0.0,-inf,-0.036736615,0.0,-inf,-0.024064891,0.0,-inf,-0.021551438,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
8.41,-0.028917035,-0.016512424,0.0,-inf,-0.021336872,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.020273924,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.036736615,0.0,-inf,-0.037166305,0.0,-inf,-0.025542257,0.0,-inf,-0.04062082,0.0,-inf,-0.021551438,0.0,-inf,-0.0114420885,0.0,-inf,-0.024064891,0.0,-inf,1.7991842,0.009755466,0.07143877362008884,-inf
8.51,-0.028917035,-0.037166305,0.0,-inf,-0.0114420885,0.0,-inf,-0.025542257,0.0,-inf,-0.04062082,0.0,-inf,-0.020273924,0.0,-inf,-0.016512424,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.036736615,0.0,-inf,-0.021551438,0.0,-inf,-0.024064891,0.0,-inf,-0.021336872,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
8.61,-0.028917035,-0.037166305,0.0,-inf,-0.0114420885,0.0,-inf,-0.025542257,0.0,-inf,-0.04062082,0.0,-inf,-0.020273924,0.0,-inf,-0.016512424,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.036736615,0.0,-inf,-0.021551438,0.0,-inf,-0.024064891,0.0,-inf,-0.021336872,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
8.71,-0.028917035,-0.037166305,0.0,-inf,-0.0114420885,0.0,-inf,-0.025542257,0.0,-inf,-0.04062082,0.0,-inf,-0.020273924,0.0,-inf,-0.016512424,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.036736615,0.0,-inf,-0.021551438,0.0,-inf,-0.024064891,0.0,-inf,-0.021336872,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
8.81,-0.028917035,-0.04062082,0.0,-inf,-0.024064891,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.0114420885,0.0,-inf,-0.025542257,0.0,-inf,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.037166305,0.0,-inf,-0.020273924,0.0,-inf,-0.021551438,0.0,-inf,-0.016512424,0.0,-inf,-0.021336872,0.0,-inf,-0.036736615,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
8.91,-0.028917035,-0.037166305,0.0,-inf,-0.0114420885,0.0,-inf,-0.025542257,0.0,-inf,-0.04062082,0.0,-inf,-0.020273924,0.0,-inf,-0.016512424,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.036736615,0.0,-inf,-0.021551438,0.0,-inf,-0.024064891,0.0,-inf,-0.021336872,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
9.01,-0.028917035,-0.037166305,0.0,-inf,-0.0114420885,0.0,-inf,-0.025542257,0.0,-inf,-0.04062082,0.0,-inf,-0.020273924,0.0,-inf,-0.016512424,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.036736615,0.0,-inf,-0.021551438,0.0,-inf,-0.024064891,0.0,-inf,-0.021336872,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
9.11,-0.028356295,-0.036448497,0.0,-inf,-0.018148296,0.4999983478802478,-0.03629671109570826,-0.025394475,0.0,-inf,-0.039725117,0.0,-inf,-0.020005673,0.0,-inf,-0.015625358,0.0,-inf,-0.04194671,0.3577848556266264,-0.11724003544691873,-0.016010944,0.0,-inf,-0.035906274,0.0,-inf,-0.020636177,0.0,-inf,-0.023430496,0.0,-inf,-0.021188235,0.0,-inf,1.7989315,0.009189501,0.07148193362557285,-inf
9.21,-0.028917035,-0.037166305,0.0,-inf,-0.0114420885,0.0,-inf,-0.025542257,0.0,-inf,-0.04062082,0.0,-inf,-0.020273924,0.0,-inf,-0.016512424,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.036736615,0.0,-inf,-0.021551438,0.0,-inf,-0.024064891,0.0,-inf,-0.021336872,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
9.31,-0.028917035,-0.037166305,0.0,-inf,-0.0114420885,0.0,-inf,-0.025542257,0.0,-inf,-0.04062082,0.0,-inf,-0.020273924,0.0,-inf,-0.016512424,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.036736615,0.0,-inf,-0.021551438,0.0,-inf,-0.024064891,0.0,-inf,-0.021336872,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
9.41,-0.028917035,-0.037166305,0.0,-inf,-0.0114420885,0.0,-inf,-0.025542257,0.0,-inf,-0.04062082,0.0,-inf,-0.020273924,0.0,-inf,-0.016512424,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.036736615,0.0,-inf,-0.021551438,0.0,-inf,-0.024064891,0.0,-inf,-0.021336872,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
9.51,-0.028917035,-0.037166305,0.0,-inf,-0.0114420885,0.0,-inf,-0.025542257,0.0,-inf,-0.04062082,0.0,-inf,-0.020273924,0.0,-inf,-0.016512424,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.036736615,0.0,-inf,-0.021551438,0.0,-inf,-0.024064891,0.0,-inf,-0.021336872,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
9.61,-0.028917035,-0.037166305,0.0,-inf,-0.0114420885,0.0,-inf,-0.025542257,0.0,-inf,-0.04062082,0.0,-inf,-0.020273924,0.0,-inf,-0.016512424,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.036736615,0.0,-inf,-0.021551438,0.0,-inf,-0.024064891,0.0,-inf,-0.021336872,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
9.71,-0.028917035,-0.037166305,0.0,-inf,-0.0114420885,0.0,-inf,-0.025542257,0.0,-inf,-0.04062082,0.0,-inf,-0.020273924,0.0,-inf,-0.016512424,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.036736615,0.0,-inf,-0.021551438,0.0,-inf,-0.024064891,0.0,-inf,-0.021336872,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
9.81,-0.028356295,-0.036448497,0.0,-inf,-0.018148296,0.4999983478802478,-0.03629671109570826,-0.025394475,0.0,-inf,-0.039725117,0.0,-inf,-0.020005673,0.0,-inf,-0.015625358,0.0,-inf,-0.04194671,0.3577848556266264,-0.11724003544691873,-0.016010944,0.0,-inf,-0.035906274,0.0,-inf,-0.020636177,0.0,-inf,-0.023430496,0.0,-inf,-0.021188235,0.0,-inf,1.7989315,0.009189501,0.07148193362557285,-inf
9.91,-0.028917035,-0.037166305,0.0,-inf,-0.0114420885,0.0,-inf,-0.025542257,0.0,-inf,-0.04062082,0.0,-inf,-0.020273924,0.0,-inf,-0.016512424,0.0,-inf,-0.042726923,0.3577848556266264,-0.11942071361696731,-0.020374557,0.4994804278144397,-0.04079150226672776,-0.036736615,0.0,-inf,-0.021551438,0.0,-inf,-0.024064891,0.0,-inf,-0.021336872,0.0,-inf,1.799184,0.009755466,0.07143877362008884,-inf
