step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,silhouette_clsuter_11,std_year_cluster_11,silhouette_by_std_year_cluster_11,silhouette_clsuter_12,std_year_cluster_12,silhouette_by_std_year_cluster_12,silhouette_clsuter_13,std_year_cluster_13,silhouette_by_std_year_cluster_13,silhouette_clsuter_14,std_year_cluster_14,silhouette_by_std_year_cluster_14,silhouette_clsuter_15,std_year_cluster_15,silhouette_by_std_year_cluster_15,silhouette_clsuter_16,std_year_cluster_16,silhouette_by_std_year_cluster_16,silhouette_clsuter_17,std_year_cluster_17,silhouette_by_std_year_cluster_17,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
2.91,-0.054515697,-0.03463193,0.07761362712039817,-0.44620940389668795,-0.0660853,0.0,-inf,-0.048456453,0.33102478897049165,-0.14638315437833263,-0.07533858,0.0,-inf,-0.014018301,0.0,-inf,-0.004922388,0.0,-inf,0.02588165,0.0,inf,-0.08000716,0.0,-inf,-0.065481775,0.0,-inf,-0.07883504,0.0,-inf,-0.09479787,0.0,-inf,-0.072591655,0.0,-inf,-0.047636483,0.0,-inf,-0.06832796,0.1087778570334428,-0.6281422084937428,0.015167874,0.4190702026042222,0.036194113038414806,-0.06997666,0.0,-inf,-0.068611935,0.0,-inf,1.7658417,0.034339625,0.05508743974873852,
3.0100000000000002,-0.046600327,-0.047903504,0.0,-inf,-0.06457734,0.0,-inf,-0.05528363,0.3991912856096036,-0.1384890662623485,-0.06462015,0.0,-inf,0.11500188,0.44790320823880836,0.2567560971145299,-0.060276177,0.0,-inf,-0.068229735,0.0,-inf,-0.04085756,0.0,-inf,-0.07066191,0.0,-inf,-0.05055078,0.0,-inf,-0.031219611,0.34723990304643526,-0.08990790133994307,-0.011573961,0.0,-inf,-0.06667365,0.0,-inf,-0.06421199,0.0,-inf,-0.03525016,0.0,-inf,-0.013210074,0.33622683865868763,-0.03928917185035881,-0.06439222,0.0,-inf,1.760763,0.04290743,0.09003301385609029,-inf
3.11,-0.048108183,-0.05503208,0.0,-inf,-0.059292186,0.0,-inf,-0.06316612,0.0,-inf,-0.023504136,0.0,-inf,-0.05567015,0.0,-inf,-0.06673845,0.0,-inf,-0.065715306,0.0,-inf,-0.012981694,0.0,-inf,-0.05232674,0.0,-inf,-0.036781218,0.0,-inf,-0.049937326,0.0,-inf,0.007825027,0.0,inf,-0.08570529,0.0,-inf,-0.061584722,0.0,-inf,-0.05048342,0.0,-inf,0.03853137,0.25567294018677456,0.15070570406410275,-0.05763312,0.0,-inf,1.7704343,0.029862452,0.015039584716869092,
3.21,-0.061514303,-0.046882674,0.0,-inf,-0.07371285,0.0,-inf,-0.058226887,0.3316389981117744,-0.17557310047436941,-0.08521768,0.0,-inf,-0.10453338,0.0,-inf,-0.084284194,0.0,-inf,-0.019474598,0.12498425196844144,-0.15581641159642642,-0.052552555,0.0,-inf,-0.07438785,0.0,-inf,0.07402355,0.0,inf,0.02308482,0.4171594718852294,0.05533811617063127,-0.08167692,0.0,-inf,-0.056729652,0.0,-inf,-0.0856524,0.0,-inf,-0.08033168,0.0,-inf,-0.08045503,0.0,-inf,-0.04236248,0.0,-inf,1.7715344,0.043481346,0.051398983645026194,
3.31,-0.06302178,-0.04406519,0.3378229624936098,-0.13043870165382182,-0.08293057,0.0,-inf,0.045639794,0.0,inf,-0.09188501,0.0,-inf,-0.07739581,0.0,-inf,-0.030685283,0.0,-inf,-0.073444374,0.0,-inf,-0.088957496,0.0,-inf,-0.09068895,0.0,-inf,-0.075132996,0.0,-inf,-0.023037115,0.0,-inf,0.24944709,0.4989238620830558,0.4999702587333393,-0.07686528,0.0,-inf,-0.08162617,0.0,-inf,-0.104826845,0.39176291159922666,-0.2675772568688428,-0.12338348,0.0,-inf,-0.07570596,0.0,-inf,1.7711382,0.083549,0.0722652785985819,
3.41,-0.06553916,-0.06308998,0.324452425143463,-0.19445063986577243,-0.08978435,0.0,-inf,-0.08557768,0.0,-inf,-0.08196548,0.0,-inf,-0.074672826,0.0,-inf,0.06851957,0.0,inf,-0.021692695,0.0,-inf,-0.06843758,0.0,-inf,-0.07495776,0.0,-inf,-0.111934036,0.0,-inf,-0.0904911,0.0,-inf,-0.07532334,0.0,-inf,-0.036866285,0.0,-inf,0.03920688,0.4283173102790937,0.09153699870441867,-0.08319861,0.0,-inf,-0.045569118,0.0,-inf,-0.04759394,0.0,-inf,1.7735567,0.045582872,0.0442805726719151,
3.5100000000000002,-0.080688626,0.05227307,0.0,inf,-0.089032754,0.0,-inf,-0.11335678,0.0,-inf,-0.09456959,0.0,-inf,-0.08842363,0.0,-inf,-0.11431485,0.0,-inf,0.09171255,0.23636049822182004,0.3880197834188581,-0.05657944,0.0,-inf,-0.098345555,0.0,-inf,-0.11558994,0.0,-inf,-0.09095101,0.0,-inf,-0.09567506,0.0,-inf,-0.009260162,0.0,-inf,-0.009235964,0.0,-inf,-0.07201629,0.0,-inf,-0.09378409,0.0,-inf,-0.09609849,0.0,-inf,1.7806844,0.05865784,0.01390355871893059,
3.61,-0.06266686,-0.05161892,0.0,-inf,-0.078174725,0.0,-inf,-0.055870388,0.3221897397089213,-0.17340833930234958,-0.0774262,0.0,-inf,0.057189357,0.0,inf,-0.07121692,0.0,-inf,-0.10737201,0.0,-inf,-0.070517845,0.0,-inf,-0.08018588,0.0,-inf,-0.08627058,0.0,-inf,-0.08544962,0.0,-inf,-0.056106076,0.0,-inf,-0.06999864,0.0,-inf,-0.036160097,0.0,-inf,0.020793505,0.43117016025952154,0.048225751523420415,-0.031177724,0.0,-inf,-0.037595674,0.0,-inf,1.7718775,0.03955791,0.04431528823343781,
3.71,-0.05808439,-0.034909207,0.0,-inf,-0.076223955,0.0,-inf,-0.04265551,0.3327045580568371,-0.12820836965499835,-0.07611223,0.0,-inf,-0.03676124,0.0,-inf,-0.06719491,0.0,-inf,-0.08423753,0.0,-inf,-0.04371188,0.0,-inf,-0.07838567,0.0,-inf,-0.0837355,0.0,-inf,-0.034033168,0.0,-inf,-0.06701796,0.0,-inf,-0.04321697,0.0,-inf,-0.06839863,0.0,-inf,0.0018723594,0.40310736240670475,0.004644815749784636,-0.10136949,0.0,-inf,0.07463528,0.0,inf,1.7755971,0.03989884,0.04328305414491423,
3.81,-0.06175253,-0.03372458,0.0,-inf,-0.07495703,0.0,-inf,-0.104133114,0.0,-inf,-0.063111946,0.0,-inf,-0.078637674,0.0,-inf,-0.06734372,0.0,-inf,0.019946288,0.0,inf,-0.042414453,0.0,-inf,-0.07208179,0.0,-inf,-0.041913226,0.0,-inf,-0.07829065,0.0,-inf,-0.022565493,0.0,-inf,-0.094030745,0.0,-inf,-0.06763761,0.0,-inf,0.036244705,0.0,inf,-0.06794729,0.0,-inf,-0.09954169,0.0,-inf,1.7819313,0.03758736,0.0,
3.91,-0.06175558,-0.043718502,0.32826509129944437,-0.1331804784736867,-0.0809206,0.0,-inf,-0.08146901,0.0,-inf,-0.07517212,0.0,-inf,-0.05517283,0.0,-inf,-0.10441294,0.0,-inf,-0.08731448,0.0,-inf,-0.0004786789,0.0,-inf,-0.084028445,0.0,-inf,-0.0756077,0.0,-inf,-0.042670537,0.0,-inf,-0.038183786,0.0,-inf,-0.076809816,0.0,-inf,-0.03099825,0.0,-inf,0.039192848,0.0,inf,-0.10163333,0.0,-inf,-0.009586419,0.40352752956915033,-0.02375654268026128,1.7764548,0.03774284,0.04304662475697616,
4.01,-0.05508885,-0.04394957,0.3249615361854385,-0.13524545403961727,-0.07310482,0.0,-inf,-0.07549967,0.0,-inf,-0.0697761,0.0,-inf,-0.07026826,0.0,-inf,-0.08211289,0.0,-inf,-0.07467798,0.0,-inf,0.0072356476,0.0,inf,-0.064554885,0.0,-inf,0.011096292,0.0,inf,-0.079394735,0.0,-inf,-0.06271583,0.0,-inf,0.033003204,0.0,inf,-0.059481993,0.0,-inf,-0.07371147,0.0,-inf,-0.021702966,0.41339864235384227,-0.05249888001062102,-0.054842908,0.0,-inf,1.7723975,0.034533665,0.04343295167878122,
4.11,-0.066426456,-0.103804015,0.0,-inf,-0.07243136,0.0,-inf,-0.043264166,0.0,-inf,0.032144308,0.0,inf,-0.07864625,0.0,-inf,-0.07141157,0.0,-inf,0.0037666264,0.0,inf,-0.0390983,0.0,-inf,-0.07620225,0.0,-inf,-0.077203535,0.0,-inf,-0.08074197,0.0,-inf,-0.07329128,0.0,-inf,-0.0992723,0.0,-inf,0.008520576,0.0,inf,-0.021412008,0.0,-inf,-0.0754896,0.0,-inf,-0.10916307,0.0,-inf,1.7773361,0.0400477,0.0,
4.21,-0.06446267,-0.112275995,0.0,-inf,-0.076153226,0.0,-inf,-0.07671278,0.0,-inf,-0.06198656,0.0,-inf,-0.06802803,0.0,-inf,-0.079707295,0.0,-inf,-0.031283744,0.0,-inf,-0.055407114,0.0,-inf,-0.06567728,0.0,-inf,0.057323772,0.0,inf,-0.07920317,0.0,-inf,-0.01282963,0.0,-inf,-0.09822334,0.0,-inf,-0.11042142,0.0,-inf,-0.07040088,0.0,-inf,-0.06587915,0.0,-inf,0.02688452,0.0,inf,1.7766155,0.043768924,0.0,
4.3100000000000005,-0.0621237,-0.051281575,0.0,-inf,-0.07026661,0.0,-inf,-0.10402937,0.0,-inf,-0.06417746,0.0,-inf,-0.018130263,0.0,-inf,-0.06418449,0.0,-inf,0.004291229,0.0,inf,0.01737656,0.0,inf,-0.07377693,0.0,-inf,-0.07685473,0.0,-inf,-0.035540424,0.0,-inf,-0.014140783,0.0,-inf,-0.09263666,0.0,-inf,-0.06554107,0.0,-inf,-0.07313947,0.0,-inf,-0.07080148,0.0,-inf,-0.101259716,0.0,-inf,1.7887655,0.034330383,0.0,
4.41,-0.058487136,-0.028744614,0.0,-inf,-0.07142463,0.0,-inf,-0.005113636,0.0,-inf,-0.060957134,0.0,-inf,0.016248584,0.0,inf,-0.062179357,0.0,-inf,-0.09104388,0.0,-inf,-0.024458673,0.0,-inf,-0.06827429,0.0,-inf,-0.07654666,0.0,-inf,-0.074703865,0.0,-inf,-0.08982908,0.0,-inf,-0.06544283,0.0,-inf,-0.01629936,0.0,-inf,-0.021070188,0.0,-inf,-0.06710046,0.0,-inf,-0.09870091,0.0,-inf,1.7821033,0.032402225,0.0,
4.51,-0.061891954,-0.046780612,0.0,-inf,-0.07012301,0.0,-inf,-0.07186212,0.0,-inf,-0.07698193,0.0,-inf,-0.06417084,0.0,-inf,-0.09821908,0.0,-inf,-0.048822537,0.0,-inf,-0.07756051,0.0,-inf,-0.010756819,0.0,-inf,-0.062806666,0.0,-inf,-0.098628245,0.0,-inf,-0.0732425,0.0,-inf,-0.06230411,0.0,-inf,0.062250905,0.0,inf,-0.110530965,0.0,-inf,-0.01583486,0.0,-inf,0.021278946,0.0,inf,1.77498,0.04338754,0.0,
4.61,-0.058232922,-0.10400018,0.0,-inf,-0.013092069,0.0,-inf,-0.061573103,0.0,-inf,-0.09279514,0.0,-inf,-0.07428816,0.0,-inf,-0.06309264,0.0,-inf,-0.07634029,0.0,-inf,-0.018444521,0.0,-inf,-0.09146685,0.0,-inf,-0.026108073,0.0,-inf,-0.07386707,0.0,-inf,-0.0698603,0.0,-inf,-0.031420704,0.0,-inf,-0.010669771,0.0,-inf,-0.061707936,0.0,-inf,0.013668886,0.0,inf,-0.06913835,0.0,-inf,1.7813842,0.03260654,0.0,
4.71,-0.064188264,0.059718385,0.0,inf,-0.069959305,0.0,-inf,-0.099143445,0.0,-inf,-0.0796392,0.0,-inf,-0.0415324,0.0,-inf,-0.0760066,0.0,-inf,-0.025762232,0.0,-inf,-0.07431507,0.0,-inf,-0.09672454,0.0,-inf,-0.07901939,0.0,-inf,-0.06898014,0.0,-inf,-0.078611955,0.0,-inf,-0.07600045,0.0,-inf,-0.030522332,0.0,-inf,-0.017830959,0.0,-inf,-0.036599405,0.0,-inf,-0.11374425,0.0,-inf,1.7778193,0.03969506,0.0,
4.8100000000000005,-0.065614685,0.06000689,0.0,inf,-0.07036241,0.0,-inf,-0.060212217,0.0,-inf,-0.08338099,0.0,-inf,-0.069038436,0.0,-inf,-0.07932184,0.0,-inf,-0.046430912,0.0,-inf,-0.077367194,0.0,-inf,-0.10438608,0.0,-inf,-0.105781466,0.0,-inf,-0.07342448,0.0,-inf,-0.08102728,0.0,-inf,-0.08038376,0.0,-inf,-0.03742073,0.0,-inf,-0.035182964,0.0,-inf,0.053175773,0.0,inf,-0.1211268,0.0,-inf,1.7765304,0.047753844,0.0,
4.91,-0.06520642,-0.10805893,0.0,-inf,-0.03142589,0.0,-inf,-0.069812015,0.0,-inf,-0.039940044,0.0,-inf,-0.077248506,0.0,-inf,-0.06865034,0.0,-inf,-0.08383835,0.0,-inf,-0.10049242,0.0,-inf,-0.038725745,0.0,-inf,-0.07516881,0.0,-inf,-0.0819172,0.0,-inf,-0.0769791,0.0,-inf,-0.097046666,0.0,-inf,0.058344994,0.0,inf,-0.06854365,0.0,-inf,-0.018646616,0.0,-inf,-0.01901233,0.0,-inf,1.7812164,0.0394572,0.0,
5.01,-0.057585463,-0.06563596,0.0,-inf,-0.059472684,0.0,-inf,-0.10420014,0.0,-inf,-0.07069442,0.0,-inf,-0.035445888,0.0,-inf,-0.064762354,0.0,-inf,-0.009451543,0.0,-inf,-0.09570589,0.0,-inf,-0.0917207,0.0,-inf,-0.05674787,0.0,-inf,-0.068684734,0.0,-inf,-0.06406673,0.0,-inf,0.018846374,0.0,inf,-0.05807209,0.0,-inf,-0.013296479,0.0,-inf,0.03107818,0.0,inf,-0.05314009,0.0,-inf,1.7727084,0.036721963,0.0,
5.11,-0.058682684,-0.07559917,0.0,-inf,-0.09730635,0.0,-inf,-0.06430241,0.0,-inf,-0.026468048,0.0,-inf,0.021359153,0.0,inf,-0.06778396,0.0,-inf,-0.071528405,0.0,-inf,-0.038910843,0.0,-inf,-0.024101757,0.0,-inf,-0.07493622,0.0,-inf,-0.094603315,0.0,-inf,-0.062640734,0.0,-inf,-0.062959135,0.0,-inf,0.03537465,0.0,inf,-0.046375513,0.0,-inf,-0.07120263,0.0,-inf,-0.11086887,0.0,-inf,1.7737992,0.037814412,0.0,
5.21,-0.040456202,-0.07697759,0.0,-inf,-0.047710475,0.0,-inf,-0.018785695,0.0,-inf,-0.039515916,0.0,-inf,-0.05534392,0.0,-inf,-0.039405037,0.0,-inf,-0.011067386,0.0,-inf,-0.009156036,0.0,-inf,-0.05084974,0.0,-inf,-0.054291714,0.0,-inf,-0.050986946,0.0,-inf,-0.026128363,0.0,-inf,-0.007792492,0.0,-inf,-0.043521665,0.0,-inf,-0.0014146292,0.0,-inf,-0.04592263,0.0,-inf,-0.09558125,0.0,-inf,1.762359,0.024491914,0.0,-inf
5.3100000000000005,-0.045049306,-0.0985999,0.0,-inf,-0.060707446,0.0,-inf,-0.051339027,0.0,-inf,-0.04814944,0.0,-inf,-0.055106256,0.0,-inf,-0.043544825,0.0,-inf,-0.05806778,0.0,-inf,0.0010688634,0.0,inf,-0.08263341,0.0,-inf,0.0025583412,0.0,inf,-0.05333841,0.0,-inf,-0.052685257,0.0,-inf,-0.020461585,0.0,-inf,-0.019533033,0.0,-inf,-0.04670922,0.0,-inf,-0.011357735,0.0,-inf,-0.05176396,0.0,-inf,1.7693855,0.026337609,0.0,
5.41,-0.05824245,-0.10369252,0.0,-inf,-0.0107110515,0.0,-inf,-0.06186903,0.0,-inf,-0.094561696,0.0,-inf,-0.07129907,0.0,-inf,-0.06277428,0.0,-inf,-0.07546089,0.0,-inf,-0.036216393,0.0,-inf,-0.020322276,0.0,-inf,-0.06916399,0.0,-inf,-0.07416929,0.0,-inf,-0.09245467,0.0,-inf,-0.01463119,0.0,-inf,0.020653998,0.0,inf,-0.06190227,0.0,-inf,-0.022905294,0.0,-inf,-0.069075756,0.0,-inf,1.7796098,0.0332836,0.0,
5.51,-0.048865106,-0.09657479,0.0,-inf,-0.06548356,0.0,-inf,-0.05435694,0.0,-inf,-0.04329231,0.0,-inf,-0.06124154,0.0,-inf,-0.049502768,0.0,-inf,-0.06066729,0.0,-inf,-0.0052395165,0.0,-inf,-0.016261453,0.0,-inf,-0.05545682,0.0,-inf,-0.058277294,0.0,-inf,0.007255961,0.0,inf,-0.08016913,0.0,-inf,-0.045859437,0.0,-inf,-0.049825218,0.0,-inf,-0.018450627,0.0,-inf,-0.059243005,0.0,-inf,1.7688136,0.025619078,0.0,
5.61,-0.05795146,-0.105714686,0.0,-inf,-0.015571817,0.0,-inf,-0.059527393,0.0,-inf,-0.09439428,0.0,-inf,-0.07225327,0.0,-inf,-0.06114408,0.0,-inf,-0.076590866,0.0,-inf,0.006517222,0.0,inf,-0.019134065,0.0,-inf,-0.068283744,0.0,-inf,-0.0740506,0.0,-inf,-0.092214346,0.0,-inf,-0.039468233,0.0,-inf,0.021001581,0.0,inf,-0.060917746,0.0,-inf,-0.0305827,0.0,-inf,-0.068143524,0.0,-inf,1.7779468,0.034540385,0.0,
5.71,-0.04895286,-0.06656203,0.0,-inf,-0.05860678,0.0,-inf,-0.05031629,0.0,-inf,-0.06267054,0.0,-inf,-0.029267874,0.0,-inf,-0.03181175,0.0,-inf,-0.067008615,0.0,-inf,-0.05932889,0.0,-inf,-0.050713357,0.0,-inf,-0.084700316,0.0,-inf,-0.062318135,0.0,-inf,-0.05638033,0.0,-inf,-0.055591114,0.0,-inf,0.023626184,0.0,inf,0.004697182,0.0,inf,0.012089414,0.0,inf,-0.10516648,0.0,-inf,1.7679592,0.032754388,0.0,
5.8100000000000005,-0.06331632,-0.0235948,0.0,-inf,-0.07313051,0.0,-inf,-0.07634884,0.0,-inf,-0.035106514,0.0,-inf,-0.06518142,0.0,-inf,-0.100893274,0.0,-inf,-0.10097119,0.0,-inf,0.029425042,0.0,inf,-0.08388426,0.0,-inf,-0.081572704,0.0,-inf,-0.11291811,0.0,-inf,-0.066238314,0.0,-inf,0.06521064,0.0,inf,-0.07374224,0.0,-inf,-0.040829413,0.0,-inf,-0.06432303,0.0,-inf,-0.055016067,0.0,-inf,1.7794559,0.044519607,0.0,
5.91,-0.049919043,-0.08570404,0.0,-inf,-0.05971692,0.0,-inf,-0.03346302,0.0,-inf,-0.051649544,0.0,-inf,-0.06801482,0.0,-inf,-0.051361367,0.0,-inf,0.005105464,0.0,inf,-0.03152897,0.0,-inf,-0.06415496,0.0,-inf,-0.068148136,0.0,-inf,-0.0636627,0.0,-inf,0.026611704,0.0,inf,-0.057003625,0.0,-inf,-0.05558544,0.0,-inf,0.0131271295,0.0,inf,-0.05992325,0.0,-inf,-0.106699735,0.0,-inf,1.7682306,0.033631183,0.0,
6.01,-0.06061532,-0.073308505,0.0,-inf,-0.06950651,0.0,-inf,-0.020530201,0.0,-inf,-0.029677924,0.0,-inf,-0.045617077,0.0,-inf,-0.06220001,0.0,-inf,-0.08025146,0.0,-inf,-0.063182615,0.0,-inf,-0.07760133,0.0,-inf,-0.09772083,0.0,-inf,-0.09770443,0.0,-inf,-0.110177286,0.0,-inf,-0.061623573,0.0,-inf,0.004142838,0.0,inf,-0.033027217,0.0,-inf,0.067814656,0.0,inf,-0.07013751,0.0,-inf,1.778326,0.041831605,0.0,
6.11,-0.06972611,0.08089827,0.0,inf,-0.074687734,0.0,-inf,-0.10857934,0.0,-inf,-0.08463762,0.0,-inf,0.047460474,0.0,inf,-0.08348652,0.0,-inf,-0.108619556,0.0,-inf,-0.07757086,0.0,-inf,-0.048178554,0.0,-inf,-0.08442631,0.0,-inf,-0.07512435,0.0,-inf,-0.12416644,0.0,-inf,-0.08175949,0.0,-inf,-0.04434831,0.0,-inf,-0.059628166,0.0,-inf,-0.08299574,0.0,-inf,-0.027749607,0.0,-inf,1.7760425,0.051540226,0.0,
6.21,-0.07673764,0.040704682,0.0,inf,-0.084492154,0.0,-inf,-0.11180049,0.0,-inf,-0.094861045,0.0,-inf,-0.08383908,0.0,-inf,-0.09285085,0.0,-inf,-0.12026844,0.0,-inf,-0.09165875,0.0,-inf,-0.11044245,0.0,-inf,-0.110792294,0.0,-inf,-0.08494627,0.0,-inf,-0.049215447,0.0,-inf,-0.09459937,0.0,-inf,-0.048871245,0.0,-inf,0.0024541845,0.0,inf,-0.058562666,0.0,-inf,0.0462106,0.0,inf,1.7866958,0.049898643,0.0,
6.3100000000000005,-0.06236588,-0.108793214,0.0,-inf,-0.026318733,0.0,-inf,-0.062555306,0.0,-inf,-0.035516076,0.0,-inf,-0.07274703,0.0,-inf,-0.063232824,0.0,-inf,-0.07803802,0.0,-inf,-0.099448405,0.0,-inf,-0.039824434,0.0,-inf,-0.06904291,0.0,-inf,-0.09609011,0.0,-inf,-0.06930121,0.0,-inf,-0.07696842,0.0,-inf,0.073104315,0.0,inf,-0.06225154,0.0,-inf,-0.023298733,0.0,-inf,-0.018862043,0.0,-inf,1.773922,0.041029003,0.0,
6.41,-0.06334816,-0.116101295,0.0,-inf,-0.033342585,0.0,-inf,-0.06357419,0.0,-inf,-0.101166956,0.0,-inf,-0.07837877,0.0,-inf,-0.06628595,0.0,-inf,-0.08147404,0.0,-inf,-0.022711104,0.0,-inf,0.045046948,0.0,inf,-0.07186397,0.0,-inf,-0.07891858,0.0,-inf,-0.10118687,0.0,-inf,-0.05192188,0.0,-inf,-0.044047166,0.0,-inf,-0.064059325,0.0,-inf,0.061370306,0.0,inf,-0.07253735,0.0,-inf,1.777841,0.045942873,0.0,
6.51,-0.057136793,-0.06799026,0.0,-inf,-0.057637617,0.0,-inf,-0.09081455,0.0,-inf,-0.02115871,0.0,-inf,-0.013400821,0.0,-inf,-0.06756291,0.0,-inf,-0.08890994,0.0,-inf,-0.06317843,0.0,-inf,-0.0067176213,0.0,-inf,-0.06676195,0.0,-inf,-0.060217366,0.0,-inf,-0.07200378,0.0,-inf,-0.067421615,0.0,-inf,-0.0074927798,0.0,-inf,-0.0302348,0.0,-inf,-0.021226527,0.0,-inf,-0.10032398,0.0,-inf,1.7819864,0.029359851,0.0,-inf
6.61,-0.057587784,-0.07560367,0.0,-inf,-0.09385192,0.0,-inf,-0.05757309,0.0,-inf,-0.06995559,0.0,-inf,-0.013864104,0.0,-inf,0.0363275,0.0,inf,-0.07391672,0.0,-inf,-0.0732225,0.0,-inf,-0.0590621,0.0,-inf,-0.09466084,0.0,-inf,-0.0034897567,0.0,-inf,-0.06984364,0.0,-inf,-0.06615859,0.0,-inf,-0.03664607,0.0,-inf,-0.043489397,0.0,-inf,0.03925237,0.0,inf,-0.10265347,0.0,-inf,1.7755924,0.041126322,0.0,
6.71,-0.068073936,-0.078136645,0.0,-inf,-0.006793266,0.0,-inf,-0.01580464,0.0,-inf,-0.08346419,0.0,-inf,-0.10341737,0.0,-inf,-0.072943985,0.0,-inf,-0.05434814,0.0,-inf,-0.08233267,0.0,-inf,-0.08218852,0.0,-inf,-0.07866714,0.0,-inf,-0.104619324,0.0,-inf,-0.110738516,0.0,-inf,-0.07521145,0.0,-inf,-0.050294444,0.0,-inf,-0.07154805,0.0,-inf,0.049190193,0.0,inf,0.028122192,0.0,inf,1.7768471,0.04456177,0.0,
6.8100000000000005,-0.064648084,-0.11130753,0.0,-inf,-0.03417048,0.0,-inf,-0.06752758,0.0,-inf,-0.027810305,0.0,-inf,-0.074865825,0.0,-inf,-0.065585166,0.0,-inf,-0.080699444,0.0,-inf,-0.10163329,0.0,-inf,-0.048746902,0.0,-inf,-0.07211758,0.0,-inf,-0.09950709,0.0,-inf,-0.072977446,0.0,-inf,-0.077581786,0.0,-inf,0.0527179,0.0,inf,-0.06607982,0.0,-inf,0.070499316,0.0,inf,-0.079385564,0.0,-inf,1.777414,0.04791617,0.0,
6.91,-0.05185644,-0.031636365,0.0,-inf,-0.06268826,0.0,-inf,-0.04380777,0.0,-inf,-0.054125227,0.0,-inf,-0.06242466,0.0,-inf,-0.05320534,0.0,-inf,-0.03196567,0.0,-inf,-0.089315645,0.0,-inf,-0.06262042,0.0,-inf,-0.10469115,0.0,-inf,-0.0631626,0.0,-inf,-0.058254115,0.0,-inf,-0.0657601,0.0,-inf,0.014974454,0.0,inf,-0.06037511,0.0,-inf,0.056926098,0.0,inf,-0.04712812,0.0,-inf,1.7769574,0.035928454,0.0,
7.01,-0.07272328,0.050832883,0.0,inf,-0.07699028,0.0,-inf,-0.10490648,0.0,-inf,-0.09197386,0.0,-inf,0.0036288225,0.0,inf,0.050442528,0.0,inf,-0.10533131,0.0,-inf,-0.08540702,0.0,-inf,-0.104532875,0.0,-inf,-0.09422045,0.0,-inf,-0.077974625,0.0,-inf,-0.08992536,0.0,-inf,-0.08923598,0.0,-inf,-0.04918238,0.0,-inf,-0.04117019,0.0,-inf,-0.04054493,0.0,-inf,-0.11014706,0.0,-inf,1.7868749,0.050335087,0.0,
7.11,-0.063234754,-0.029388279,0.0,-inf,-0.074499406,0.0,-inf,-0.07728386,0.0,-inf,0.075998574,0.0,inf,-0.06516479,0.0,-inf,-0.09900106,0.0,-inf,-0.0994584,0.0,-inf,-0.045227814,0.0,-inf,-0.0832395,0.0,-inf,-0.08191673,0.0,-inf,-0.07521903,0.0,-inf,-0.06667021,0.0,-inf,-0.06535339,0.0,-inf,-0.1100059,0.0,-inf,-0.024073677,0.0,-inf,-0.03590826,0.0,-inf,-0.010920429,0.0,-inf,1.7826545,0.04284522,0.0,
7.21,-0.05965131,-0.07176951,0.0,-inf,-0.029679919,0.0,-inf,-0.04299104,0.0,-inf,-0.059414186,0.0,-inf,-0.09417262,0.0,-inf,-0.061975446,0.0,-inf,-0.076663636,0.0,-inf,-0.08922967,0.0,-inf,-0.07268727,0.0,-inf,-0.05426455,0.0,-inf,-0.0739733,0.0,-inf,0.045761272,0.0,inf,-0.06544993,0.0,-inf,-0.06629872,0.0,-inf,0.017718721,0.0,inf,-0.011733404,0.0,-inf,-0.10539034,0.0,-inf,1.7716222,0.03838035,0.0,
7.3100000000000005,-0.061784852,-0.026853489,0.0,-inf,-0.0685189,0.0,-inf,-0.073955365,0.0,-inf,-0.07846808,0.0,-inf,-0.061448023,0.0,-inf,0.049107984,0.0,inf,-0.100774355,0.0,-inf,-0.08031561,0.0,-inf,-0.021540765,0.0,-inf,-0.061256547,0.0,-inf,-0.09809645,0.0,-inf,-0.071766555,0.0,-inf,-0.063837975,0.0,-inf,-0.1120733,0.0,-inf,-0.048190545,0.0,-inf,0.027199393,0.0,inf,-0.049412925,0.0,-inf,1.7758465,0.041278508,0.0,
7.41,-0.05579471,-0.067157745,0.0,-inf,-0.0627941,0.0,-inf,-0.10023382,0.0,-inf,-0.071050085,0.0,-inf,-0.03119574,0.0,-inf,-0.06669799,0.0,-inf,-0.07072191,0.0,-inf,-0.031963985,0.0,-inf,0.0052706716,0.0,inf,-0.057784975,0.0,-inf,-0.069025934,0.0,-inf,-0.06586279,0.0,-inf,0.0017454592,0.0,inf,-0.05807594,0.0,-inf,-0.010124412,0.0,-inf,-0.040048547,0.0,-inf,-0.10128653,0.0,-inf,1.7823639,0.030169165,0.0,
